odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
-0.002447411883622408, -0.0035191283095628023, 1.1919473750955324e-06, 0.0, -9.27103371850535e-07, 0.10285871056937376, 0.576693131554696, 0.4468306950770256, 1741909702234998712, 
-0.0024516822304576635, -0.003528147004544735, 1.430357114674354e-06, 5.151232747649846e-07, 5.76046886635595e-06, 0.09875957597898867, 0.5820426338538263, 0.4421261128218372, 1741909702424242783, 
-0.0024611984845250845, -0.0035330813843756914, 1.430368736099322e-06, 0.0, -2.3409303651078517e-07, 0.09638177305124376, 0.5801048528802244, 0.44022673804473766, 1741909702634259868, 
-0.002467042300850153, -0.0035418695770204067, 1.668785864759076e-06, 0.0, -5.352110861167603e-07, 0.09936824895821168, 0.5749175962783051, 0.440586111538152, 1741909702823638052, 
-0.0024611419066786766, -0.0035552592016756535, 1.9072115190121192e-06, 4.1247974201995765e-07, 4.258130047674058e-06, 0.09868992727676883, 0.5822183571712961, 0.44324062232637956, 1741909703034009560, 
-0.002446513855829835, -0.003549931338056922, 1.4303652918449385e-06, -2.9451357110938757e-07, -2.8309630124567775e-06, 0.0982889258214777, 0.5777662294368652, 0.44125632167031337, 1741909703294263900, 
-0.002444769022986293, -0.003548187203705311, 1.430360079190694e-06, 0.0, 3.4179981867055176e-07, 0.10149734722070154, 0.5794437603882597, 0.4441627535340848, 1741909703344166394, 
-0.0024445694871246815, -0.0035467471461743116, 1.4303398212794449e-06, 0.0, 1.2626749423816364e-07, 0.09310609799325245, 0.5784906022839481, 0.44526562185316343, 1741909703434016284, 
-0.0024454351514577866, -0.003549801418557763, 1.4303366271482645e-06, 0.0, -9.183757754271937e-08, 0.09760033061690608, 0.5770924747494304, 0.4433846246619604, 1741909703644337670, 
-0.002448498038575053, -0.003550156019628048, 1.4303390996301385e-06, 0.0, -1.1105846198233849e-07, 0.09717814673636548, 0.5813940855946041, 0.44416297739266947, 1741909703744074313, 
-0.002458395902067423, -0.0035648364573717117, 8.392426784392951e-05, 0.00014304826765184925, 0.00165135832503438, 0.09499853666668537, 0.5756980794373827, 0.4417822471575249, 1741909703934085470, 
-0.0025828282814472914, -0.00363491615280509, 0.023738559856323834, 0.05118562310763007, 0.44545790553092957, 0.09077477884012321, 0.5795453731625845, 0.4603483465225492, 1741909704023780791, 
-0.0023030040320008993, -0.004016305319964886, 0.08748416708393489, 0.12967614993908738, 0.5364982485771179, 0.10378708703869184, 0.5880600533761133, 0.528974397356389, 1741909704144203977, 
-0.002496840665116906, -0.0034932370763272047, 0.13505563306348242, 0.12550458356598185, 0.5193838477134705, 0.12228471872968817, 0.594850190227862, 0.6000051366797429, 1741909704235201072, 
-0.002385461702942848, -0.004162246827036142, 0.23057482770596946, 0.1178478525375042, 0.5093018412590027, 0.12994459688963467, 0.6024866922955044, 0.6721889004198177, 1741909704424454262, 
