odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
0.002574421465396881, -0.001234194147400558, -4.7622709145298746e-07, 0.0, 1.1544652386841214e-11, 0.01343364701832873, 0.07540237029125077, -0.02881634866763673, 1741909530974613874, 
0.002574421465396881, -0.001234194147400558, -4.7622709145298746e-07, 0.0, 9.33657751805983e-12, 0.0072289529751947395, 0.0737870761883837, -0.02945954682789469, 1741909531183839362, 
0.002574421465396881, -0.001234194147400558, -4.7622709145298746e-07, 0.0, 7.799994157509094e-12, 0.016848845632234172, 0.07493789751937988, -0.02664950619740763, 1741909531394578897, 
0.002574421465396881, -0.001234194147400558, -4.7622709145298746e-07, 0.0, 9.271726615633913e-12, 0.009439147096309086, 0.07074119593140556, -0.030350779493972836, 1741909531584210271, 
0.002574421465396881, -0.001234194147400558, -4.7622709145298746e-07, 0.0, 9.106644258127794e-12, 0.005997003364213674, 0.0750031052158165, -0.02856808552662168, 1741909531824153657, 
0.002574421465396881, -0.001234194147400558, -4.7622709145298746e-07, 0.0, 9.118859313483885e-12, 0.01188640559280043, 0.07830834318908167, -0.026566850231214193, 1741909532034142219, 
0.002574421465396881, -0.001234194147400558, -4.7622709145298746e-07, 0.0, 8.91767649308095e-12, 0.012657637677574008, 0.0843355374586566, -0.03000012371476299, 1741909532135207234, 
0.002574421465396881, -0.001234194147400558, -4.7622709145298746e-07, 0.0, 6.648168127121323e-12, 0.009195647970820937, 0.07552755022206374, -0.02964764446898138, 1741909532243798058, 
0.002574421465396881, -0.001234194147400558, -4.7622709145298746e-07, 0.0, 8.946142437959992e-12, 0.013456578691157106, 0.07090463249146191, -0.026651199614446675, 1741909532435304589, 
0.0025543326046317816, -0.0012522037141025066, -4.762267703223245e-07, 0.0, 8.763254868426884e-07, 0.012568830516900992, 0.074039404793372, -0.029517980936380785, 1741909532530217036, 
0.0024366548750549555, -0.001359157613478601, 0.0433892387247295, 0.08886850691306673, 0.4376760721206665, 0.018596008116046493, 0.06952447196078185, -0.01591303818707385, 1741909532735327581, 
0.002559846732765436, -0.0007518003694713116, 0.09889499561056406, 0.10499363536294658, 0.5401196479797363, 0.013725713931059482, 0.08297912801401473, 0.03703250788666449, 1741909532834336774, 
