e, e_dot, e_int, stamp, 
1.4409465161802226, -0.013708900717979885, 0.28873765926476375, 1741909859892706670, 
1.4423454505795883, -0.009045786053427651, 0.28855674354369515, 1741909860031687133, 
1.4423454505795883, 0.004663114664552233, 0.2883758278226266, 1741909860031687133, 
1.4450967432575097, 0.00917097559307134, 0.2886525096277791, 1741909860340692335, 
1.448381286847688, 0.0201194542269989, 0.28905489871231904, 1741909860431695158, 
1.448381286847688, 0.01094847863392756, 0.28945728779685903, 1741909860431695158, 
1.4474226195542164, -0.0031955576449053482, 0.28961234621663945, 1741909860740806023, 
1.4457087177418149, -0.008908563686243673, 0.2894341749429146, 1741909860831717568, 
1.445652380092332, -0.0059007982062812365, 0.2892522478258909, 1741909860980901077, 
1.443034973543961, -0.008912480659513111, 0.28895973809187386, 1741909861140849738, 
1.4408135672631455, -0.01612937609728841, 0.2886333947266292, 1741909861283985325, 
1.4431245210403434, 0.0002984916546081943, 0.28846487078982996, 1741909861393282481, 
1.4437563739287174, 0.009809355551906318, 0.2885129641488137, 1741909861540847482, 
1.4409843829974407, -0.0071337934763423165, 0.2885243518644334, 1741909861683995039, 
1.4080559504910237, -0.1190014114589788, 0.28618644716114544, 1741909861781333757, 
1.3525217379180547, -0.2948754835979532, 0.28010413809376794, 1741909861940956804, 
1.2985247728888485, -0.3651039253405841, 0.27060683075319514, 1741909862083885770, 
1.2371750589980077, -0.3844889297334901, 0.25921477132032744, 1741909862243785272, 
1.185696132155598, -0.37609546911083463, 0.24809306426949695, 1741909862340981421, 
1.1257373916422062, -0.37145889118600506, 0.2365739055197208, 1741909862482883100, 
1.0624718564367985, -0.4107475857293319, 0.2249270253489735, 1741909862642953167, 
1.0104050487564469, -0.3844411429525311, 0.21324095312236346, 1741909862741708209, 
0.9507008227922461, -0.3725701121485081, 0.20157184853236612, 1741909862882721879, 
0.8898749336228765, -0.4017670504452346, 0.190065387011438, 1741909863042933919, 
0.8297873469789108, -0.40304491937778447, 0.17802420689293555, 1741909863191711718, 
0.7782817893320781, -0.37197714763599454, 0.1665296046622577, 1741909863281733952, 
0.713946684074859, -0.38613554301350606, 0.15480105469238983, 1741909863442741636, 
0.6529742759407181, -0.4176917113045335, 0.14301351662317702, 1741909863591694908, 
0.5919022935134481, -0.4068146352047027, 0.130588216901935, 1741909863731948857, 
0.5363566235797943, -0.388725507869746, 0.11874887953559736, 1741909863843169351, 
0.46974713543857405, -0.4071838602495803, 0.10653373683545443, 1741909863991720999, 
0.46974713543857405, -0.22203162713740085, 0.09839005963046282, 1741909863991720999, 
0.40545705224265327, -0.21430027731973592, 0.08966342154132009, 1741909864132272443, 
0.34528949901175787, -0.41485878808938725, 0.08136624577953235, 1741909864242500012, 
0.2811297065459293, -0.41442448565574663, 0.06879175052002269, 1741909864391716253, 
0.2811297065459293, -0.2138659748860953, 0.06050326080690776, 1741909864391716253, 
0.22079057058770002, -0.20113045319409753, 0.05220333224530391, 1741909864552001750, 
0.16851742302111328, -0.37537427841605336, 0.044695846676982835, 1741909864633040308, 
0.10586687954279861, -0.38307897014967135, 0.03301165821010746, 1741909864792729230, 
0.10586687954279861, -0.20883514492771557, 0.025350078807114033, 1741909864792729230, 
0.058445387504759916, -0.15807164012679564, 0.01801194310602381, 1741909864953072887, 
0.021189339835330445, -0.28225846569156054, 0.012366773792192597, 1741909865092296075, 
-0.014785793537791081, -0.2441039368085033, 0.0043232622534866184, 1741909865232689084, 
-0.014785793537791081, -0.11991711124373843, -0.0005588164826834477, 1741909865232689084, 
-0.030816052544876182, -0.053434196690283674, -0.00402584264136389, 1741909865333240557, 
-0.030816052544876182, -0.053434196690283674, -0.005094526575169563, 1741909865333240557, 
-0.04774395691203437, -0.056426347890527286, -0.007291737466785782, 1741909865492889074, 
-0.05505905548675605, -0.08081000980626622, -0.008907937662911106, 1741909865632729583, 
-0.0585781091832851, -0.0361138409041691, -0.010758741438805034, 1741909865732129531, 
-0.06215980250146713, -0.023669156715703615, -0.011719797811433886, 1741909865891882735, 
-0.05532844656024016, 0.010832208743483118, -0.011737757216332826, 1741909866032738120, 
-0.05532844656024016, 0.02277118647075656, -0.011521113041463164, 1741909866032738120, 
-0.05444422623628409, 0.0029474010798535843, -0.01100674129045096, 1741909866133328404, 
-0.05036778856786461, 0.016535526641251835, -0.010676030757625923, 1741909866291770251, 
-0.05036778856786461, 0.013588125561398249, -0.010345320224800888, 1741909866291770251, 
-0.042829010191089756, 0.02512926125591619, -0.009570972488454598, 1741909866432726141, 
-0.038321961986158115, 0.04015275527235499, -0.008767917383007499, 1741909866583257734, 
-0.038321961986158115, 0.015023494016438802, -0.0079648622775604, 1741909866583257734, 
-0.03528248554517677, 0.010131588136604494, -0.007461760634499533, 1741909866742752287, 
-0.02360988717591961, 0.04904024936746169, -0.0064809556471502995, 1741909866832869607, 
-0.0241412030343493, 0.03713760836942489, -0.005535571717029712, 1741909866982916642, 
-0.0241412030343493, -0.0017710528614323096, -0.004792819549641214, 1741909866982916642, 
-0.01695651544054133, 0.02394895864602657, -0.004349261433949329, 1741909867142823509, 
-0.016717015812476532, 0.024747290739575895, -0.003854315619157811, 1741909867232729456, 
-0.016717015812476532, 0.0007983320935493291, -0.003359369804366293, 1741909867232729456, 
-0.01533199886113823, 0.004616723171127675, -0.003251068699072753, 1741909867393053550, 
-0.011908603299545462, 0.016028041709770235, -0.0029305078648773483, 1741909867542750095, 
-0.012473853206491636, 0.00952715218215531, -0.0026476303578116885, 1741909867632774381, 
-0.012473853206491636, -0.001884166356487249, -0.0024570873141685824, 1741909867632774381, 
-0.006027620963293678, 0.02148744081065986, -0.00206502182508513, 1741909867792865607, 
-0.0020088142428071887, 0.034883463212281494, -0.0013673525608395001, 1741909867942825041, 
-0.0004054509582602783, 0.018740566683444666, -0.0005627924109574097, 1741909868032725019, 
0.003334236790860645, 0.017810170112226114, 6.13314393195452e-05, 1741909868182639315, 
0.003334236790860645, 0.012465625830403079, 0.00041753484156406746, 1741909868182639315, 
-0.0003493350535981321, -0.01227857281486259, 0.0004212759018748772, 1741909868342878964, 
0.002539858115430338, -0.0026479289181010244, 0.00036831732351285675, 1741909868482839702, 
0.002539858115430338, 0.009630643896761567, 0.00031535874515083623, 1741909868482839702, 
0.0030414236574194398, 0.001671885139963673, 0.000541409325885341, 1741909868642999993, 
0.0009884573463638802, -0.005171335896888192, 0.00043798260794757716, 1741909868742963526, 
-0.0009688098773927845, -0.013367445116040747, 0.0002040714084260357, 1741909868882880879, 
-0.0009688098773927845, -0.006524224079188882, -6.327749389477925e-05, 1741909868882880879, 
0.004810305303128537, 0.019263717268404406, 0.00019151236988953121, 1741909869032785074, 
-0.0028123331823544095, -0.006145077683205417, 6.861081622542287e-05, 1741909869142731275, 
-0.0066624698928705595, -0.03824258398666366, -0.00031096651813976214, 1741909869283045769, 
-0.0066624698928705595, -0.012833789035053833, -0.0010758181978730353, 1741909869283045769, 
-0.0026405849040800344, 0.013406283295968416, -0.0010643683126547435, 1741909869432850950, 
-0.005892260658168835, 0.002567364115672414, -0.0010130210303412952, 1741909869592875434, 
-0.0008250666612745761, 0.006051727476018194, -0.0006238608149015631, 1741909869682893177, 
-0.0008250666612745761, 0.016890646656314196, -0.0005028262653811992, 1741909869682893177, 
0.002174213339344533, 0.009997600002063697, 3.493866778635872e-05, 1741909869833013704, 
-0.0011188325080826456, -0.0009792194893602317, 1.535427799915408e-05, 1741909869992760578, 
-0.0011188325080826456, -0.010976819491423928, -4.2301117880505504e-06, 1741909869992760578, 
-0.00728896224247344, -0.020567099114635983, -0.0006351084839092487, 1741909870136625748, 
-0.006856017478729548, -0.01912394990215634, -0.0010175874819523755, 1741909870232596711, 
-0.0071329020536059495, 0.000520200629558302, -0.0014185254516539292, 1741909870392741078, 
-0.0071329020536059495, -0.0009229485829213383, -0.0014081214390627632, 1741909870392741078, 
-0.0026749705484050423, 0.014859771684003023, -0.0011293849770411294, 1741909870552904478, 
