odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
-4.062359221279621e-05, -0.003996215760707855, 1.6844014549589794, 0.11423387137806386, -0.037318672984838486, 0.32160335763951275, 0.6008097304529108, 1.6512845061649526, 1741909866392718508, 
0.0002628355287015438, -0.004293336533010006, 1.6790459379207396, 0.10901253555226105, -0.04744517803192139, 0.3188193521155195, 0.6126848759056623, 1.6449222320287553, 1741909866484002650, 
-0.0005193592514842749, -0.003692673286423087, 1.6686406466364656, 0.11170971127782237, -0.032421790063381195, 0.316825161998478, 0.6300388218964861, 1.6407775718141977, 1741909866742752287, 
-0.000966485938988626, -0.00355198560282588, 1.6648761031736656, 0.10554770664696808, -0.07520587742328644, 0.3195366822720587, 0.6483318866997485, 1.6318397132238474, 1741909866792737813, 
-0.0015810311306267977, -0.003495605196803808, 1.660611687776863, 0.1024703243178418, -0.05711723864078522, 0.3151974305882005, 0.6625909880271427, 1.6292246791113303, 1741909866883811500, 
-0.0018284954130649567, -0.003517793957144022, 1.6520389134787128, 0.10269500119367747, -0.061294980347156525, 0.3167137183047835, 0.681438693700497, 1.6238567117502025, 1741909867142823509, 
-0.0020967256277799606, -0.003113060723990202, 1.6499395960297587, 0.09965917775833044, -0.041930969804525375, 0.3113049765975505, 0.6934708751824223, 1.6193958955153689, 1741909867192722233, 
-0.0027041686698794365, -0.002967521082609892, 1.6413936004241312, 0.10587044608502205, -0.02578340843319893, 0.30742376500109675, 0.7119208529023895, 1.6151713042393927, 1741909867442568799, 
-0.0029923596885055304, -0.00257773045450449, 1.641465196144526, 0.09998386155308474, 0.0015943250618875027, 0.3067305031053844, 0.7284194424022233, 1.6115607156799945, 1741909867542750095, 
-0.0032833607401698828, -0.002142503159120679, 1.640499962382537, 0.10186504967688235, -0.019160719588398933, 0.30851934161628636, 0.7372867392229345, 1.613928861992874, 1741909867592718441, 
-0.0031618510838598013, -0.0022328542545437813, 1.6354008647912914, 0.10411289988141058, -0.025730162858963013, 0.3048792092499791, 0.7575311476926387, 1.6047720245457138, 1741909867792865607, 
-0.0031618510838598013, -0.0022328542545437813, 1.6354008647912914, 0.09601152673964959, 0.0, 0.30653772845931804, 0.7725822661789806, 1.6026455650630689, 1741909867942825041, 
-0.0031618510838598013, -0.0022328542545437813, 1.6354008647912914, 0.09651241494745737, 0.0, 0.3071581300357875, 0.784255046733408, 1.6019333303800796, 1741909867992728931, 
-0.0029509381856769323, -0.002211792627349496, 1.6341768824043652, 0.09679334938660451, 0.0, 0.3068632549304144, 0.7973577003791219, 1.5982941135896325, 1741909868082904442, 
-0.0026328200474381447, -0.0021866201423108578, 1.6312604645638447, 0.09679650096185285, -0.019333140924572945, 0.30852696482945924, 0.8135779307129751, 1.6040231363469617, 1741909868342878964, 
-0.002801828784868121, -0.0022136911284178495, 1.6301055198522796, 0.09901926872098933, -0.023054474964737892, 0.3062787511608103, 0.8288998989796795, 1.5994609579822965, 1741909868392913877, 
-0.0022351089864969254, -0.002218125155195594, 1.628218821478921, 0.014788107006447927, -0.009560615755617619, 0.3070079717353742, 0.8346278985978798, 1.5998351326718572, 1741909868642999993, 
-0.0022351089864969254, -0.002218125155195594, 1.628218821478921, 3.2934796315242404e-06, 0.0, 0.3044706189804547, 0.8347780947593867, 1.599445118337666, 1741909868742963526, 
-0.0013489152770489454, -0.0031719699036329985, 1.6269130198476105, 0.038046988997081754, -0.02656369097530842, 0.304079926100681, 0.8481084041847762, 1.6014067799767897, 1741909868792736364, 
-0.002479376969859004, -0.0025725525338202715, 1.6268790610263584, 0.07998389025883818, -6.057588961994043e-06, 0.3030068772869137, 0.863759266936853, 1.595023235927458, 1741909869032785074, 
-0.0024793774355202913, -0.002572552068158984, 1.6268787096872526, 0.07828368512406607, -6.92686990078073e-06, 0.3000327703403403, 0.8763592540079398, 1.6000242467892418, 1741909869093018994, 
-0.0024793774355202913, -0.002572552068158984, 1.6268787096872526, 0.08532141023513756, 0.0, 0.29923832000111483, 0.8878370288803443, 1.6033748454205965, 1741909869192761791, 
-0.0034772995859384537, -0.0024784256238490343, 1.6287925513664123, 0.08809489065812973, 0.011823313310742378, 0.3002075566458647, 0.8996805869363518, 1.6006667075939398, 1741909869382956588, 
-0.003334266599267721, -0.0026325159706175327, 1.6284408319337667, 0.08142905183566038, 0.0, 0.29865865517898477, 0.9141419973912178, 1.6027114428063411, 1741909869542751129, 
-0.0033219014294445515, -0.0026406424585729837, 1.6290363315987866, 0.08520856661208709, 0.011877096258103848, 0.30003339014251196, 0.929206837615548, 1.5995200378108012, 1741909869592875434, 
-0.0033926989417523146, -0.003004638943821192, 1.6280768742891296, 0.0818801758217406, -0.03155853971838951, 0.30078849763769805, 0.9437885013774502, 1.5977737280423885, 1741909869783172329, 
-0.003523425431922078, -0.0032853262964636087, 1.6270248663398752, 0.08665809843405371, 0.0, 0.29748669095898683, 0.9528020685726423, 1.5977575743790362, 1741909869943061679, 
-0.00327164470218122, -0.003137363353744149, 1.6276777983041577, 0.0797501238003103, 0.0, 0.2971760208555861, 0.9621525642009637, 1.6038518135894302, 1741909870083035189, 
-0.0030884062871336937, -0.0033181733451783657, 1.6284039777047932, 0.09861022201242206, 0.0, 0.29603091203656534, 0.9751895336025139, 1.6025156671657967, 1741909870182838246, 
-0.0025119036436080933, -0.0036716568283736706, 1.6277038930011851, 0.0739617857899332, 0.010511644184589386, 0.2957482364257979, 0.9908307936608558, 1.6029133227642802, 1741909870342762145, 
-0.00235075899399817, -0.003673761384561658, 1.6283123170787195, 0.07768267496007682, 0.0, 0.2973582291029165, 1.0017176046366147, 1.600620352860865, 1741909870483084806, 
-0.0025656528305262327, -0.0034094741567969322, 1.62885819255204, 0.07891364472010319, 0.009291541762650013, 0.2977536980598681, 1.0169414297371828, 1.6004566014486488, 1741909870642650520, 
-0.0025656528305262327, -0.0034094741567969322, 1.62885819255204, 0.08412013157046971, 0.0, 0.298056970295268, 1.0237521086407375, 1.5996785857950047, 1741909870742761181, 
-0.0021301035303622484, -0.0033912709914147854, 1.6295162540144978, 0.07313251423906485, 0.0, 0.29431133953470895, 1.0348549318134512, 1.5998204026685399, 1741909870882926011, 
-0.0022932132706046104, -0.0031678529921919107, 1.627648177323022, 0.07178604488441012, -0.012784102000296116, 0.2965552152635005, 1.0410665354903377, 1.6006033407818263, 1741909871033150573, 
-0.002399131655693054, -0.0030672764405608177, 1.6266148524327377, 0.07786314054148641, -0.02047622576355934, 0.294735164868595, 1.0563735218450516, 1.5981517120131818, 1741909871143129967, 
-0.0023061269894242287, -0.003034170251339674, 1.6262128500028559, 0.06823136232121015, 0.007593234535306692, 0.29262269354992, 1.0664517740399229, 1.5973179727876605, 1741909871332838921, 
-0.002162587596103549, -0.003041628049686551, 1.625025484851751, 0.07533145542332423, -0.024076733738183975, 0.288875327244252, 1.076553834438808, 1.5942548089206057, 1741909871542828077, 
-0.002162587596103549, -0.003041628049686551, 1.625025484851751, 0.06928978196187184, 0.0, 0.2910436270157449, 1.0823489714944183, 1.596193774011344, 1741909871593833330, 
-0.002386141335591674, -0.0029474135953933, 1.6247267214827723, 0.07404539919577068, -9.713927283883095e-06, 0.2885517992297867, 1.095166337012995, 1.5955555792160487, 1741909871682858873, 
-0.002386141801252961, -0.0029474135953933, 1.624726375355586, 0.07339254279319407, 0.0, 0.29250375621846597, 1.1110634028092081, 1.5932414159508717, 1741909871828307017, 
-0.002843097085133195, -0.002850079908967018, 1.6249393023742056, 0.07333987283728169, 0.006175370886921883, 0.29595648396537577, 1.117613010642342, 1.599234832400592, 1741909871937762283, 
-0.003087881486862898, -0.0029315364081412554, 1.625770213656128, 0.0639680773487453, 0.03112851269543171, 0.29336623582830584, 1.1281699620000611, 1.5985921734345476, 1741909872086101552, 
-0.003254078794270754, -0.0028826347552239895, 1.625839893268947, 0.06646827595052106, 0.0, 0.28820624703758724, 1.1357695500386948, 1.597363713618755, 1741909872227742661, 
-0.00324631342664361, -0.002638158854097128, 1.627475566450583, 0.06695398297102526, 0.019393449649214745, 0.2910404663118517, 1.1470045067678662, 1.600350255722169, 1741909872342788281, 
-0.0032087976578623056, -0.002745139878243208, 1.6265410213987914, 0.06832186546628521, -0.016563324257731438, 0.2910837853960469, 1.1556732478250251, 1.5952772820861782, 1741909872594305383, 
-0.0033436024095863104, -0.002763191470876336, 1.626144150483002, 0.06236521622985151, 0.0, 0.2887290336436548, 1.1598552680542877, 1.598959161463555, 1741909872742931097, 
-0.0033436024095863104, -0.002763191470876336, 1.626144150483002, 0.06295009814113585, 0.0, 0.2866711598649412, 1.1720653528632061, 1.5961199195410085, 1741909872792776735, 
-0.0033436024095863104, -0.002763191470876336, 1.626144150483002, 0.060718534347568756, 0.0, 0.28683463047983354, 1.1800590390208812, 1.5952696921008729, 1741909872883144928, 
-0.0035409284755587578, -0.0026160813868045807, 1.623870705567523, 0.06278083914215507, -0.011247513815760612, 0.2870397554311764, 1.1919394833708292, 1.5951188190427732, 1741909873138829340, 
-0.0037187933921813965, -0.00246294098906219, 1.6233865847392612, 0.06223270974077362, -0.009596255607903004, 0.28704766768577983, 1.2013219670335213, 1.5929208126918903, 1741909873188879512, 
-0.0037079695612192154, -0.002559880493208766, 1.6227705381957027, 0.06319608624065279, -0.0005711757694371045, 0.28294895204995774, 1.214828903053657, 1.5937127599191685, 1741909873286918133, 
-0.0033786864951252937, -0.002041609026491642, 1.6238700815741833, 0.05684951034992987, -0.006079382728785276, 0.28664695576481375, 1.2224273597070747, 1.590980348225989, 1741909873539122737, 
-0.00344242830760777, -0.002030076924711466, 1.6237197908988747, 0.05733473995575951, -0.0030141854658722878, 0.2859780908458983, 1.226546451599254, 1.591218396877121, 1741909873588777034, 
-0.0035851721186190844, -0.0019622771069407463, 1.6226460816712982, 0.061179229763440944, -0.00833288487046957, 0.28648976020514794, 1.2369031906024468, 1.5907885449582877, 1741909873686980171, 
-0.003064230317249894, -0.0024425953160971403, 1.622370589871816, 0.059236167437384045, -0.009277397766709328, 0.2828743273681818, 1.244601366824089, 1.591691286815938, 1741909873888849060, 
-0.002741157542914152, -0.002570532727986574, 1.6244156191414292, 0.05963709432556905, 0.04144858196377754, 0.2854090215195006, 1.2496838438211988, 1.5948574661844077, 1741909873988792084, 
-0.0026256823912262917, -0.002422153716906905, 1.6247359749654362, 0.05304090333308615, -0.004206468816846609, 0.28463919449845204, 1.2595504448145844, 1.5971753498930377, 1741909874087937370, 
-0.0025335082318633795, -0.0023753924760967493, 1.623836010411378, 0.056980101671109264, -0.019030997529625893, 0.28414422368564296, 1.2657531031400018, 1.597622881692847, 1741909874247701199, 
-0.002457456896081567, -0.002437795978039503, 1.6237331887234283, 0.05792638105752612, 0.0007167499279603362, 0.2829407534486828, 1.2742942372125141, 1.5947907547335642, 1741909874388852873, 
-0.002231398830190301, -0.002626965753734112, 1.622492923961018, 0.052398764640872966, 0.004840564914047718, 0.28191712778900113, 1.2782169902828326, 1.5967040582827157, 1741909874647856737, 
-0.0022878034505993128, -0.0024154800921678543, 1.6242050870297169, 0.05260994329132413, 0.022021442651748657, 0.28339894695337015, 1.28952039402588, 1.5982895880060342, 1741909874738039478, 
-0.002181688789278269, -0.0024489094503223896, 1.6242541017751253, 0.05548860149682104, 0.0009399482514709234, 0.2828384542870809, 1.2967281125026795, 1.59496252080529, 1741909874788769632, 
-0.0023117021191865206, -0.002493708860129118, 1.6217408891684533, 0.05020233797224558, -0.01879158616065979, 0.2834084192648882, 1.3054206190223512, 1.5922138802804913, 1741909874977960190, 
-0.002492837142199278, -0.0023930498864501715, 1.6202780217210933, 0.048247427712107945, 0.0001674783998169005, 0.28252645786880465, 1.3112850372776212, 1.5930728030163488, 1741909875138197516, 
-0.002385583007708192, -0.00254204124212265, 1.6199980069531206, 0.04910580106726524, -0.005570548120886087, 0.2807674029527754, 1.3211159410272817, 1.5921787645155867, 1741909875188893927, 
-0.002495022024959326, -0.00238873902708292, 1.6191241163473713, 0.023469707178605248, -0.006993040442466736, 0.28055380010966463, 1.322010010584081, 1.593134027142875, 1741909875382648271, 
-0.0022275957744568586, -0.0026701162569224834, 1.6178123112939409, 0.006158051412515523, 0.0, 0.2804604619604572, 1.320750411489163, 1.5900652449359178, 1741909875542700600, 
-0.0017540142871439457, -0.0031595746986567974, 1.6165854736250362, 0.039744558518311296, -0.024202421307563782, 0.28111250026252305, 1.331559176087136, 1.5861799635443468, 1741909875593775687, 
-0.0028040786273777485, -0.0022887594532221556, 1.615063138882801, 0.04026250153364562, -0.014988737180829048, 0.28067558051848035, 1.337128080597476, 1.5878739191564817, 1741909875782668042, 
-0.0028040786273777485, -0.0022887594532221556, 1.615063138882801, 0.046310029781043885, 0.0, 0.28061404321104183, 1.3421892300203573, 1.588933557539595, 1741909875994252448, 
-0.0028182181995362043, -0.0027907805051654577, 1.6138122002547235, 0.04396166082950413, -0.024925261735916138, 0.2798836085742132, 1.3504207225309453, 1.5865629573574247, 1741909876083316362, 
-0.0028182181995362043, -0.0027907805051654577, 1.6138122002547235, 0.043655753043116745, 0.0, 0.2777415082496114, 1.355868366691653, 1.586803199012394, 1741909876234181326, 
-0.0031536610331386328, -0.0025395427364856005, 1.614158204144924, 0.041477029594664705, 0.011318063363432884, 0.2770236893270953, 1.3630189675354778, 1.5876087209148975, 1741909876343076220, 
-0.0032523509580641985, -0.002289683325216174, 1.6153441164124458, 0.04754888398881662, 0.023326294496655464, 0.27722201794286533, 1.366287055046132, 1.589307166792858, 1741909876394084231, 
-0.0032523509580641985, -0.002289683325216174, 1.6153441164124458, 0.04759445827231464, 0.0, 0.2795788802882652, 1.3732057297808298, 1.5913333189454977, 1741909876634040051, 
-0.003644508309662342, -0.0019990841392427683, 1.615656838293889, 0.050715352491769894, 0.005439872853457928, 0.2801919674124709, 1.383938716819069, 1.5889791088535483, 1741909876692922927, 
-0.003734626341611147, -0.0022083036601543427, 1.6153058532815203, 0.043429601316553615, -0.0005062478012405336, 0.27825360582052416, 1.387974114573195, 1.5877722188632173, 1741909876788906980, 
-0.004127357620745897, -0.0021445369347929955, 1.6143822086917357, 0.03861180634678476, -0.01596340537071228, 0.2746445131271783, 1.3941123646292943, 1.5844818030700065, 1741909877042912578, 
-0.004135360009968281, -0.002019427251070738, 1.6147839164005044, 0.04178631817213967, 0.008061759173870087, 0.2812256797610543, 1.3997858332657651, 1.5912756301747226, 1741909877143195083, 
-0.0042129503563046455, -0.001882818411104381, 1.6138434315626233, 0.0377352814477238, -0.025449922308325768, 0.2787852593346536, 1.4069755468710547, 1.587955969461661, 1741909877283294389, 
-0.004327539354562759, -0.0016801856691017747, 1.613842056944973, 0.04475336691227313, 5.638275251840241e-05, 0.27746629999152256, 1.4158594404852254, 1.589374488793778, 1741909877382535947, 
-0.004446071572601795, -0.0015865442110225558, 1.6139657503743006, 0.04093219522246907, 0.0, 0.2750715024865659, 1.421194305172083, 1.5882982787919078, 1741909877493252759, 
-0.0045753540471196175, -0.0016154489712789655, 1.6114890253940635, 0.041355697936487835, -0.020227570086717606, 0.2735701561135074, 1.4279251442393228, 1.5853329944297174, 1741909877683042977, 
-0.0042260875925421715, -0.001646377146244049, 1.6107828621538736, 0.03905625754748308, 0.00814361497759819, 0.27531419451512434, 1.4411572758014408, 1.585712535959808, 1741909877944379949, 
-0.003993493504822254, -0.0015001054853200912, 1.6114964559042129, 0.04343936972217601, 0.0161310862749815, 0.2744997024103888, 1.4356564872979092, 1.5813262639374777, 1741909877988550187, 
-0.003874474670737982, -0.0014847982674837112, 1.6108984692909645, 0.0394744589135934, -0.011912161484360695, 0.2763097801508519, 1.442343813001151, 1.5832137741785985, 1741909878082845516, 
-0.003681710222736001, -0.0014797805342823267, 1.6097707954051637, 0.03707117497653841, -0.008520803414285183, 0.2757480401093356, 1.445378664562335, 1.5827095439265317, 1741909878228988860, 
-0.003665283555164933, -0.0015011205105111003, 1.609033301209424, 0.035765163056795064, -0.014961102046072483, 0.273371196191748, 1.4548771063415857, 1.5828717977785942, 1741909878343764337, 
-0.003863123245537281, -0.0014462919207289815, 1.607394085529719, 0.038863356299089546, -0.014773823320865631, 0.2768406639206396, 1.4551318958614166, 1.5780791601398, 1741909878483360904, 
-0.0037567506078630686, -0.0015789970057085156, 1.6057638245715522, 0.03417016406185854, -0.0002577182021923363, 0.2771676824295027, 1.4646733116510333, 1.579797789050261, 1741909878744231508, 
-0.003722243709489703, -0.0016165931010618806, 1.605581628514069, 0.033399221151266645, -0.00407140189781785, 0.2760825155446523, 1.4706903360549075, 1.5801098110647234, 1741909878789234357, 
-0.0036180675961077213, -0.0014917814405635, 1.6058559549220803, 0.039960303676679465, 0.0054897284135222435, 0.274808951568777, 1.4728660591464153, 1.5805912776326752, 1741909878883255425, 
-0.003555665258318186, -0.0013752232771366835, 1.6061202920925286, 0.036222794967370846, 0.0051830364391207695, 0.27347895978076076, 1.4758644844557152, 1.5792323075192587, 1741909878984071013, 
-0.003233566414564848, -0.0013319856952875853, 1.6050259087699674, 0.03404137141979992, -0.009270052425563335, 0.27515996968228423, 1.479180941722726, 1.5782054773999532, 1741909879144307423, 
-0.0030336228664964437, -0.0012951958924531937, 1.6057804847061403, 0.03685820882270225, 0.008145665749907494, 0.2748199244851212, 1.4876592900026326, 1.5796529104358725, 1741909879282546521, 
-0.0030491482466459274, -0.0014305488439276814, 1.605244297826084, 0.038717885909205475, 0.0, 0.27402414813373976, 1.4952967344110901, 1.5782328386284856, 1741909879493049090, 
-0.0030285739339888096, -0.0014559533447027206, 1.606141429877086, 0.035822227625168485, 0.01536642387509346, 0.2746840399854607, 1.5033885095725796, 1.5794647994775384, 1741909879589940978, 
-0.0027410979382693768, -0.001675367821007967, 1.6058322711639335, 0.03314768672361127, -0.00267392466776073, 0.2747475839580549, 1.508502179680114, 1.5750776844177246, 1741909879783595130, 
-0.0024918001145124435, -0.0016291840001940727, 1.606176427060322, 0.030624690277528357, 0.0004883073270320892, 0.27560107685934954, 1.5131452562361614, 1.5772276386705446, 1741909879943673935, 
-0.002395245246589184, -0.0015942126046866179, 1.6064463912648403, 0.03200761985418519, 0.0058148205280303955, 0.27056671549105793, 1.5168662139143287, 1.579202231955739, 1741909879989995810, 
-0.002319741528481245, -0.0015128357335925102, 1.6064491462427066, 0.03366532385888047, 5.467367373057641e-05, 0.2709350467708008, 1.5206502378114464, 1.5804369621185965, 1741909880084174107, 
-0.0022149551659822464, -0.00122713518794626, 1.6057642796016691, 0.02936131995651614, -0.0050297812558710575, 0.2746870911855501, 1.5211962632884504, 1.5815810532514476, 1741909880344176754, 
-0.002154482062906027, -0.0012655854225158691, 1.60521915029637, 0.030592648293904436, -0.011907743290066719, 0.27299825333520145, 1.528226610976016, 1.5771673251444172, 1741909880390017455, 
-0.0022592528257519007, -0.0012759547680616379, 1.6047169338170655, 0.026585548166807246, 0.006878765299916267, 0.27410368569998816, 1.5329600969129606, 1.5775433327517705, 1741909880585467111, 
-0.0021996977739036083, -0.0012165149673819542, 1.605439898505599, 0.029423144555401085, 0.0, 0.27378831392914366, 1.5375383974561598, 1.5767598395501836, 1741909880692943325, 
