x, y, theta, stamp, 
0.0, 0.0, -6.918892891519118e-12, 1740703003652632606, 
0.0, 0.0, -6.918892891519118e-12, 1740703003702608994, 
0.0, 0.0, -6.918892891519118e-12, 1740703003752576568, 
0.0, 0.0, -6.918892891519118e-12, 1740703003792705543, 
0.0, 0.0, -6.918892891519118e-12, 1740703003842851438, 
0.004459346644580364, -7.884881051722914e-05, 0.009930786790244337, 1740703003912301162, 
0.007775019854307175, 7.2533315687906e-05, 0.015256565115444775, 1740703003942670023, 
0.01663854531943798, 0.0006706924759782851, 0.029211592043550127, 1740703004002627784, 
0.025499578565359116, 0.001163334702141583, 0.042566273017093925, 1740703004052621006, 
0.03653202950954437, 0.0019291224889457226, 0.05984078434016172, 1740703004102592936, 
0.04956810921430588, 0.002753667766228318, 0.0801942455491898, 1740703004153628896, 
0.061588577926158905, 0.0037675853818655014, 0.09668323905110016, 1740703004192682921, 
0.07746218889951706, 0.005333568900823593, 0.12082896319876696, 1740703004242675346, 
0.11199290305376053, 0.010070297867059708, 0.17245753694873142, 1740703004351907924, 
0.14129211008548737, 0.015321701765060425, 0.21873436914362204, 1740703004452805770, 
0.1560758650302887, 0.018757149577140808, 0.2382067178109147, 1740703004502570474, 
0.1980644017457962, 0.029653608798980713, 0.2999523143596339, 1740703004643057774, 
0.22759361565113068, 0.03917095810174942, 0.34165164850539315, 1740703004742557577, 
0.2587153911590576, 0.050757378339767456, 0.38395488816996326, 1740703004852646552, 
0.2868465185165405, 0.06238909810781479, 0.42315016220690643, 1740703004954743208, 
0.31227320432662964, 0.07414066046476364, 0.45466456508888187, 1740703005042061417, 
0.3258727788925171, 0.08076238632202148, 0.4719881602230494, 1740703005092902786, 
0.3555745780467987, 0.0963670089840889, 0.5046524693267829, 1740703005202083439, 
0.3954777717590332, 0.11937045305967331, 0.5497849334733238, 1740703005354639495, 
0.4187774360179901, 0.13377965986728668, 0.5683572588531052, 1740703005442035332, 
0.4444498121738434, 0.1505768895149231, 0.5868936505431536, 1740703005542758430, 
0.4721628427505493, 0.1694207489490509, 0.6049125796404958, 1740703005652659271, 
0.4847024381160736, 0.17823714017868042, 0.6138914331930043, 1740703005702581884, 
0.5071550011634827, 0.19421948492527008, 0.6283930139857764, 1740703005792740102, 
0.5438470840454102, 0.22154830396175385, 0.646252069156094, 1740703005942814210, 
0.570512056350708, 0.24197594821453094, 0.6560659750593395, 1740703006052612282, 
0.5933441519737244, 0.25996309518814087, 0.6648827755243288, 1740703006148657215, 
0.6157880425453186, 0.27788275480270386, 0.6700254614420582, 1740703006241986928, 
0.6397351622581482, 0.2967795431613922, 0.6746615479925719, 1740703006342723922, 
0.6661173105239868, 0.31792259216308594, 0.6812304244939649, 1740703006452664551, 
0.6887826919555664, 0.3363330364227295, 0.6861652916735358, 1740703006548613110, 
0.710666835308075, 0.354371577501297, 0.688382373458752, 1740703006642155668, 
0.7342833280563354, 0.3737439513206482, 0.6879522936654225, 1740703006741924123, 
0.760532557964325, 0.39513134956359863, 0.6889779086672726, 1740703006852628488, 
0.783000648021698, 0.4136764705181122, 0.6909446639017939, 1740703006948618210, 
0.7931160926818848, 0.4220704436302185, 0.6908094084360105, 1740703006992750527, 
0.816743016242981, 0.4415530562400818, 0.6893207788432298, 1740703007092423836, 
0.854602575302124, 0.4727173447608948, 0.6901927103471552, 1740703007252632575, 
0.8769098520278931, 0.4912644326686859, 0.6908576980728213, 1740703007348675090, 
0.8992560505867004, 0.509459912776947, 0.6902911182494262, 1740703007442722537, 
0.9228159785270691, 0.5288060307502747, 0.6897415219496184, 1740703007543953131, 
0.9489518404006958, 0.5501971244812012, 0.688983926378722, 1740703007652810562, 
0.9713611602783203, 0.568630576133728, 0.6894902095803054, 1740703007749645613, 
0.9932095408439636, 0.5866914987564087, 0.6883283209030894, 1740703007842746136, 
1.0192643404006958, 0.6081618666648865, 0.6870826109646897, 1740703007952667314, 
1.042848825454712, 0.6274057626724243, 0.6877228172283207, 1740703008052698598, 
1.0548264980316162, 0.637051522731781, 0.6888401351186576, 1740703008103892228, 
1.0878634452819824, 0.6638941764831543, 0.6897411832156453, 1740703008242033052, 
1.1136910915374756, 0.6852352619171143, 0.6871170873112478, 1740703008351930869, 
1.1373870372772217, 0.7045994400978088, 0.6869927786627879, 1740703008452657954, 
1.1598901748657227, 0.7233242988586426, 0.6881858838225732, 1740703008548686322, 
1.1820050477981567, 0.7411717772483826, 0.6881642209881722, 1740703008642660262, 
1.2055107355117798, 0.760625958442688, 0.6864301354813658, 1740703008743830986, 
1.231563687324524, 0.7817993760108948, 0.6884983737908736, 1740703008852757012, 
1.2539358139038086, 0.8002171516418457, 0.6888925226719942, 1740703008949660882, 
1.2743476629257202, 0.8167421817779541, 0.6880551621706421, 1740703009043736166, 
1.296636700630188, 0.8352017998695374, 0.6857080135544554, 1740703009153667907, 
1.3157705068588257, 0.8507775068283081, 0.686249248273222, 1740703009253670072, 
1.3332420587539673, 0.8649834990501404, 0.6874894032775654, 1740703009349666241, 
1.348873496055603, 0.8775959014892578, 0.68733278752334, 1740703009442677934, 
1.363215684890747, 0.8895853161811829, 0.6844047474236339, 1740703009544203720, 
1.378065586090088, 0.9016980528831482, 0.6860145732905406, 1740703009652670578, 
1.3903107643127441, 0.9114404320716858, 0.6868981498321696, 1740703009749721548, 
1.4010004997253418, 0.9201816320419312, 0.6863993241921991, 1740703009842771088, 
1.4109798669815063, 0.9284377098083496, 0.6832152735650399, 1740703009944873568, 
1.4207546710968018, 0.9364339113235474, 0.6855060308713655, 1740703010052836367, 
1.4285475015640259, 0.9426839351654053, 0.6859616710311353, 1740703010150701978, 
