e, e_dot, e_int, stamp, 
1.8027756452960566, 0.0, 0.18115288601919838, 1740703077.546863, 
1.8027756452960566, 0.0, 0.18041128721587113, 1740703077.5966415, 
1.8027756452960566, 0.0, 0.19752193924810799, 1740703077.6564286, 
1.8027756452960566, 0.0, 0.19800044277653628, 1740703077.7064724, 
1.8027756452960566, 0.0, 0.1804034181001794, 1740703077.7564983, 
1.8027756452960566, 0.0, 0.16219420326464157, 1740703077.7964416, 
1.8027756452960566, 0.0, 0.1621317298774295, 1740703077.8464327, 
1.8027756452960566, 0.0, 0.18038035519134915, 1740703077.8964984, 
1.8027756452960566, 0.0, 0.18001309734244073, 1740703077.946286, 
1.7945679951069118, -0.017071881953572832, 0.37808798375799824, 1740703078.1065428, 
1.7817415552254636, -0.06463237339199594, 0.44853021013531197, 1740703078.1964383, 
1.7184433962698187, -0.12871096695557338, 0.6175426715676652, 1740703078.4564416, 
1.694649000443648, -0.16049212188597986, 0.6233267665782681, 1740703078.5564077, 
1.6803294735716598, -0.13233166465116844, 0.3226561531385115, 1740703078.6464844, 
1.6682853753854165, -0.0798540150237191, 0.4026579379244578, 1740703078.79593, 
1.6601995045426021, -0.07126413648278086, 0.35086727015415015, 1740703078.8566344, 
1.6511274805579406, -0.10483601464744818, 0.18381605456054587, 1740703078.906671, 
1.6399497604908264, -0.13537089468232996, 0.16464393584686815, 1740703078.9563928, 
1.6294345184188468, -0.16036017588100435, 0.14885015192972562, 1740703078.997424, 
1.5694628512793065, -0.18575737355889602, 0.3875507636439891, 1740703079.1966674, 
1.537197353300486, -0.1983690409290888, 0.4877372507520601, 1740703079.306373, 
1.5107087626261833, -0.1949930073554742, 0.30901371038297926, 1740703079.3974402, 
1.447867935793103, -0.1972494500977692, 0.4494637175363487, 1740703079.606297, 
1.4180548921159597, -0.19955010375711454, 0.45076065070371124, 1740703079.7064178, 
1.390811121938497, -0.19901131320007645, 0.27123476811823866, 1740703079.7974539, 
1.36123966656396, -0.19930659891319893, 0.2641776766447285, 1740703079.8964689, 
1.332015901146672, -0.19574873599144782, 0.272650926761346, 1740703079.9977329, 
1.299928197566369, -0.1945935556473751, 0.27947704045462224, 1740703080.1064346, 
1.2770460409985178, -0.18222635384017996, 0.26019352041210936, 1740703080.1974216, 
1.2495767529601673, -0.17623288502305337, 0.24244876188641978, 1740703080.2965133, 
1.221068430967099, -0.17896894184446302, 0.26092351363050664, 1740703080.4062889, 
1.2002112441203265, -0.15599326155418233, 0.2568548190824698, 1740703080.5064275, 
1.1807755061204932, -0.14062022772339622, 0.22949829407542788, 1740703080.5974283, 
1.1590987501035674, -0.1441466967078172, 0.2242568973052142, 1740703080.696471, 
1.1484837635525076, -0.14378124387558647, 0.17325515335417443, 1740703080.7464285, 
1.1376293801644755, -0.14303613011690688, 0.11491341428156265, 1740703080.7965345, 
1.0960122459165211, -0.14092027839563223, 0.28409900397201865, 1740703080.9984288, 
1.0757324954497443, -0.13761563347430192, 0.3309371705687632, 1740703081.0965345, 
1.054416180560677, -0.13912837324531988, 0.2143119913425633, 1740703081.1977172, 
1.031601801213796, -0.14001950256744944, 0.22147079104732273, 1740703081.3066752, 
1.0129261311379965, -0.13834743027194477, 0.20635715243554273, 1740703081.3974855, 
0.994713771032664, -0.12990147536396002, 0.19224657848445642, 1740703081.4964395, 
0.9769446846837645, -0.11978512737445142, 0.19928473906887761, 1740703081.5977995, 
0.9536005439455609, -0.12998613959159477, 0.20487889100801612, 1740703081.706553, 
0.9350387308824251, -0.1396243144675293, 0.19069913255378174, 1740703081.7974439, 
0.9180942447818308, -0.12747694722702585, 0.1739917077242094, 1740703081.8925254, 
0.9098057629700198, -0.11576260015177627, 0.13271617638346145, 1740703081.9415472, 
0.8815224549781782, -0.11353324368613242, 0.193197974266233, 1740703082.1064434, 
0.8659572739113964, -0.11352955100554814, 0.22760667889544625, 1740703082.1985087, 
0.8488549569350596, -0.11444205963068999, 0.1646146724571783, 1740703082.2966516, 
0.8330382896880804, -0.11117944269235518, 0.167686409173521, 1740703082.3959532, 
0.8168516758006625, -0.10180809713915491, 0.17496098170625998, 1740703082.50671, 
0.8028239376254329, -0.10024958757137, 0.16473296305664847, 1740703082.5974438, 
0.787849326971, -0.10194960579807326, 0.15226984218181752, 1740703082.6964526, 
0.7716682649855588, -0.10363265398189488, 0.15777324859172445, 1740703082.7978044, 
0.7543671223695914, -0.10629825187105162, 0.16197072909666377, 1740703082.906451, 
0.7423666521703051, -0.0975287080851931, 0.15020080212415096, 1740703082.9964473, 
0.7281090852072579, -0.09187306120672185, 0.14106061721386187, 1740703083.0966585, 
0.7139854193931542, -0.09430206660112402, 0.1460981179870502, 1740703083.1970892, 
0.6988439637319119, -0.09295394421739199, 0.14984295173485207, 1740703083.3066266, 
0.686832497022059, -0.09065135999928013, 0.13953007882046098, 1740703083.39645, 
0.6737423821340751, -0.08844408410923373, 0.1299393538478337, 1740703083.495912, 
0.6615565858777602, -0.08555809236784724, 0.13271764178923504, 1740703083.5933478, 
0.6471223465113422, -0.08573914287780342, 0.13656231831121493, 1740703083.702572, 
0.6351822210334985, -0.0847110526636662, 0.1341973815334726, 1740703083.8004572, 
0.6238825847860069, -0.08151565020567043, 0.1207743818277101, 1740703083.8926494, 
0.6114831230443155, -0.0820783538573265, 0.1199990839626115, 1740703083.9929128, 
0.598693311314864, -0.0803456128865792, 0.12791664803677313, 1740703084.1018848, 
0.5875062882577594, -0.07643045473220782, 0.12519326979355616, 1740703084.201837, 
0.5815076615357585, -0.07759302457653659, 0.08814204286481354, 1740703084.2514718, 
