x, y, theta, stamp, 
-4.1244998527645294e-08, 4.823119326147207e-08, -4.7679138032300474e-07, 1740703077446377463, 
-4.1244998527645294e-08, 4.823119326147207e-08, -4.7678978871171975e-07, 1740703077496567297, 
-4.1244998527645294e-08, 4.823119326147207e-08, -4.7678865184651615e-07, 1740703077546863004, 
-4.1244998527645294e-08, 4.823119326147207e-08, -4.7678706023523116e-07, 1740703077596641473, 
-4.1244998527645294e-08, 4.823119326147207e-08, -4.7678524125090547e-07, 1740703077656428462, 
-4.1244998527645294e-08, 4.823119326147207e-08, -4.767841043857019e-07, 1740703077706472357, 
-4.1244998527645294e-08, 4.823119326147207e-08, -4.767825127744169e-07, 1740703077756498273, 
-4.1244998527645294e-08, 4.823119326147207e-08, -4.7678137590921334e-07, 1740703077796441513, 
-4.1244998527645294e-08, 4.823119326147207e-08, -4.7677978429792835e-07, 1740703077846432775, 
-4.1244998527645294e-08, 4.823119326147207e-08, -4.767786474327248e-07, 1740703077896498531, 
-4.1244998527645294e-08, 4.823119326147207e-08, -4.767770558214398e-07, 1740703077946286075, 
0.009595962241292, 0.0004150394815951586, 0.01649655876086419, 1740703078106542771, 
0.024609170854091644, 0.0010881565976887941, 0.038491115332210585, 1740703078196438393, 
0.09600288420915604, 0.009121700190007687, 0.153064946174762, 1740703078456441630, 
0.1218808963894844, 0.01378350704908371, 0.19745072843787922, 1740703078556407608, 
0.1370178908109665, 0.017255419865250587, 0.22249672201133092, 1740703078646484490, 
0.14972667396068573, 0.02023572288453579, 0.24438205577500022, 1740703078795929840, 
0.15797458589076996, 0.022641221061348915, 0.25949344835719457, 1740703078856634385, 
0.16728290915489197, 0.025275878608226776, 0.27475810785861676, 1740703078906671023, 
0.17866255342960358, 0.0286593958735466, 0.29203120039435676, 1740703078956392858, 
0.18922442197799683, 0.032051533460617065, 0.3085477683121547, 1740703078997423871, 
0.2475113868713379, 0.05422734469175339, 0.3916472320087357, 1740703079196667506, 
0.2780917286872864, 0.06730718910694122, 0.4078681890092441, 1740703079306372876, 
0.3026459813117981, 0.07881363481283188, 0.42362320964602657, 1740703079397440097, 
0.3600027561187744, 0.10740387439727783, 0.47681032373129906, 1740703079606297013, 
0.3865157663822174, 0.12191541492938995, 0.4968561852850473, 1740703079706417886, 
0.41053590178489685, 0.1354633867740631, 0.5121313649912976, 1740703079797453969, 
0.4362902343273163, 0.1505914032459259, 0.5301562258367957, 1740703079896468952, 
0.46160823106765747, 0.16572852432727814, 0.5393494689858062, 1740703079997732966, 
0.4892004728317261, 0.1826276034116745, 0.550257340391731, 1740703080106434526, 
0.5085416436195374, 0.19510440528392792, 0.561438476303066, 1740703080197421513, 
0.5319699048995972, 0.20983558893203735, 0.5671190727156572, 1740703080296513343, 
0.5558898448944092, 0.22562016546726227, 0.5760429341233363, 1740703080406288918, 
0.5733612179756165, 0.23721064627170563, 0.5828145894048338, 1740703080506427425, 
0.5896158814430237, 0.24804817140102386, 0.5893544867692839, 1740703080597428378, 
0.6076374650001526, 0.26027098298072815, 0.5958314775086037, 1740703080696471053, 
0.6164156794548035, 0.2663149833679199, 0.5993417710339067, 1740703080746428411, 
0.625254213809967, 0.27266210317611694, 0.6012773259507491, 1740703080796534635, 
0.6595090627670288, 0.2965671122074127, 0.6158382376284928, 1740703080998428829, 
0.6760104298591614, 0.3084498643875122, 0.623805896897503, 1740703081096534416, 
0.6931054592132568, 0.3212403357028961, 0.6287930621119179, 1740703081197717082, 
0.7115339636802673, 0.33477553725242615, 0.6374367695495173, 1740703081306675089, 
0.7264574766159058, 0.3460494577884674, 0.6414448138695648, 1740703081397485595, 
0.7409735321998596, 0.35708919167518616, 0.6454592413674693, 1740703081496439442, 
0.7551037073135376, 0.36789998412132263, 0.6545676058743625, 1740703081597799642, 
0.773526132106781, 0.3822705149650574, 0.6606988040554367, 1740703081706553033, 
0.7880648374557495, 0.393826961517334, 0.6635223055760733, 1740703081797443905, 
0.8015028834342957, 0.40418222546577454, 0.66773068484271, 1740703081892525488, 
0.807987630367279, 0.4093517065048218, 0.6698346875419872, 1740703081941547183, 
0.8301746249198914, 0.4269242584705353, 0.6745037667410269, 1740703082106443373, 
0.8422954082489014, 0.4367001950740814, 0.6754619616086, 1740703082198508672, 
0.8555747866630554, 0.4474867582321167, 0.6786963268920704, 1740703082296651523, 
0.8678421378135681, 0.4574788212776184, 0.681865169587469, 1740703082395953233, 
0.8803694248199463, 0.4677363336086273, 0.6817091180038806, 1740703082506710157, 
0.8912097811698914, 0.47664472460746765, 0.6843783296722619, 1740703082597443871, 
0.9027701616287231, 0.48616823554039, 0.6844328071334997, 1740703082696452543, 
0.9151727557182312, 0.49656280875205994, 0.6847482311439538, 1740703082797804293, 
0.9284155964851379, 0.5076982378959656, 0.6864217645370827, 1740703082906450986, 
0.9376610517501831, 0.5153525471687317, 0.6885963586593883, 1740703082996447390, 
0.9486731886863708, 0.5244144797325134, 0.6895520542342983, 1740703083096658510, 
0.9595077037811279, 0.5334774851799011, 0.6892733870667815, 1740703083197089252, 
0.9711423516273499, 0.5431712865829468, 0.6936753978845475, 1740703083306626644, 
0.9804221391677856, 0.5508032441139221, 0.6936753978866718, 1740703083396450035, 
0.9904420375823975, 0.5592285394668579, 0.6954590382854686, 1740703083495912113, 
0.9997668266296387, 0.5670751929283142, 0.6985009528983203, 1740703083593347681, 
1.0108367204666138, 0.5763413906097412, 0.6980263737668313, 1740703083702571995, 
1.019890308380127, 0.5841260552406311, 0.6975056394257708, 1740703083800457198, 
1.0284757614135742, 0.5914729237556458, 0.701433628203118, 1740703083892649420, 
1.0379947423934937, 0.5994219779968262, 0.7011935480970689, 1740703083992912706, 
1.0476638078689575, 0.6077938675880432, 0.7005076732080546, 1740703084101884750, 
1.056154727935791, 0.6150779128074646, 0.7034705883654842, 1740703084201837120, 
1.0607643127441406, 0.6189184188842773, 0.7033786835156624, 1740703084251471808, 
1.0742768049240112, 0.6305871605873108, 0.7043062944851218, 1740703084411786000, 
1.0814411640167236, 0.6368749737739563, 0.705224450489254, 1740703084501568835, 
1.0892624855041504, 0.6435307264328003, 0.706066279981124, 1740703084597685679, 
1.0972979068756104, 0.6505417823791504, 0.7050218233485075, 1740703084696011173, 
1.1050060987472534, 0.6574618816375732, 0.705021823347672, 1740703084796634079, 
1.1136956214904785, 0.6647634506225586, 0.7069835501009345, 1740703084906740756, 
1.1198632717132568, 0.6700939536094666, 0.7069835501009345, 1740703084997576283, 
1.1237612962722778, 0.6732973456382751, 0.7069835501009345, 1740703085046636313, 
1.135113000869751, 0.6832791566848755, 0.7069019983392913, 1740703085195926987, 
1.1426286697387695, 0.6897007822990417, 0.7075433200766399, 1740703085306184314, 
1.1487441062927246, 0.6949397921562195, 0.7075433200766399, 1740703085397344088, 
1.155413269996643, 0.700813889503479, 0.7075433200766399, 1740703085496112192, 
1.1620409488677979, 0.7065079808235168, 0.7075433200766399, 1740703085596871609, 
1.169474720954895, 0.7130158543586731, 0.7075433200766399, 1740703085707510083, 
1.1728960275650024, 0.7158922553062439, 0.7087114844463251, 1740703085757897108, 
1.1818302869796753, 0.7236263155937195, 0.7083746398358716, 1740703085896483358, 
1.1884227991104126, 0.729476809501648, 0.7075231533143094, 1740703085995953430, 
1.1948957443237305, 0.7350850105285645, 0.7090881829894795, 1740703086106373781, 
1.2003616094589233, 0.7396334409713745, 0.7090881829894795, 1740703086196613857, 
1.2062877416610718, 0.7447118163108826, 0.7090881829894795, 1740703086296639725, 
1.2125413417816162, 0.7502313256263733, 0.7090882523605013, 1740703086407476613, 
1.2175893783569336, 0.7546593546867371, 0.7084254178246733, 1740703086507359828, 
1.2226171493530273, 0.7588859796524048, 0.7100895734728853, 1740703086596716677, 
1.2280644178390503, 0.763637900352478, 0.7100895734728853, 1740703086696814496, 
1.2334177494049072, 0.7678616046905518, 0.7100895734728853, 1740703086798120581, 
1.2389079332351685, 0.7728183269500732, 0.7104109839304887, 1740703086906899988, 
1.2433948516845703, 0.7765557765960693, 0.7104110533337039, 1740703086996935737, 
1.2483737468719482, 0.7808778882026672, 0.7104110533337039, 1740703087095998465, 
1.2537864446640015, 0.7856510877609253, 0.7115399303674578, 1740703087206732634, 
1.2585300207138062, 0.7895021438598633, 0.7115399303674578, 1740703087305925303, 
1.2624856233596802, 0.7930489778518677, 0.7122350890659277, 1740703087397494147, 
1.2674630880355835, 0.7970438003540039, 0.712033387182685, 1740703087496591046, 
1.271863341331482, 0.8010475039482117, 0.712033387182685, 1740703087599857676, 
1.2763549089431763, 0.8048349618911743, 0.7133755897281261, 1740703087706514816, 
1.2805203199386597, 0.8084321022033691, 0.7140976085267329, 1740703087797613043, 
1.2847728729248047, 0.8120354413986206, 0.7136691655780749, 1740703087896501803, 
1.2892907857894897, 0.8161380290985107, 0.7136117307216977, 1740703088006607216, 
1.2933028936386108, 0.819549024105072, 0.7127240609890958, 1740703088106610455, 
