acc_x, acc_y, angular_z, stamp, 
0.027008473873138428,0.03367042541503906,1.7398024961256195e-05,1738283502583722018,
0.04798823595046997,-0.004531145095825195,1.646048202129606e-05,1738283502612609203,
0.0007576346397399902,-0.0012614727020263672,1.4873564205101235e-05,1738283502642587244,
-0.006845593452453613,0.002193629741668701,1.3410305336144723e-05,1738283502673624144,
0.009271562099456787,0.01984882354736328,1.2913362562484145e-05,1738283502703556087,
0.009000122547149658,-0.019851326942443848,9.928046512471021e-06,1738283502733493766,
0.01023489236831665,-0.023366987705230713,9.62042349404287e-06,1738283502764396902,
-0.03516966104507446,0.002049386501312256,9.294561826315093e-06,1738283502796389553,
-0.008399546146392822,0.023883461952209473,1.0996165882632028e-05,1738283502823434185,
0.004129767417907715,0.018610000610351562,9.932979914945949e-06,1738283502853377196,
0.030929923057556152,-0.01910191774368286,8.917925651335829e-06,1738283502883391651,
-0.0017818212509155273,-0.022365450859069824,9.955637198632597e-06,1738283502913274776,
-0.03771001100540161,-0.005998134613037109,9.934889829973228e-06,1738283502943222361,
-0.00700002908706665,0.021077513694763184,8.887668003385049e-06,1738283502973347454,
0.021702945232391357,-0.002146005630493164,9.60596336519388e-06,1738283503004324827,
-0.005273163318634033,0.014172971248626709,9.20547243209244e-06,1738283503036652552,
-0.030795156955718994,-0.013361573219299316,0.0007858676506828737,1738283503063084792,
0.36920320987701416,-0.025364279747009277,0.003695488613764697,1738283503093085598,
0.7350488305091858,0.37048470973968506,0.1455572747728436,1738283503123065472,
1.090184211730957,0.4479420781135559,0.2739681026551938,1738283503153221744,
0.7932174801826477,-0.22766882181167603,0.3323982875719896,1738283503183167864,
0.07423901557922363,-0.2480199933052063,0.38221771627020684,1738283503212969190,
0.6914651393890381,0.5150363445281982,0.41976979675609905,1738283503244379048,
0.3164823055267334,0.6647871732711792,0.47553271449103024,1738283503275353736,
0.33838021755218506,0.11365616321563721,0.6177241895191221,1738283503302954864,
0.22303670644760132,0.005872547626495361,0.6675741811083562,1738283503332784455,
0.1625295877456665,0.14099323749542236,0.7664527205237316,1738283503362740791,
0.08444225788116455,0.22634625434875488,0.8451449281749194,1738283503392724480,
0.38081830739974976,0.6056377291679382,0.9741486195609363,1738283503421676434,
1.0760201215744019,0.3668908476829529,1.01710246552439,1738283503452024712,
-0.3140679597854614,0.3957673907279968,0.954566100747524,1738283503485010527,
0.6856019496917725,0.48962998390197754,1.198449971764916,1738283503513892508,
0.03047889471054077,0.3265252113342285,1.2623855229790477,1738283503542974466,
0.4457206130027771,0.3984992504119873,1.2431793235092208,1738283503572541417,
-0.19326543807983398,0.761403501033783,1.2770122111069102,1738283503602477126,
-0.3235987424850464,0.06331479549407959,1.2652986780733229,1738283503632429984,
-0.39411866664886475,0.04044079780578613,1.2536670803885488,1738283503662585053,
-0.3767075538635254,0.47777658700942993,1.2614069897758233,1738283503692363457,
0.08574211597442627,0.11278754472732544,1.1638696471237524,1738283503724380107,
-0.2600303292274475,0.44492244720458984,1.3191914378690481,1738283503752628411,
0.20472127199172974,0.06447082757949829,1.273288332499851,1738283503782350394,
-0.16014069318771362,0.001154780387878418,1.2504937616929273,1738283503812225414,
0.04728233814239502,0.7666578888893127,1.2717977866329788,1738283503842173291,
0.03581809997558594,0.49784016609191895,1.2631999478909486,1738283503872212400,
-0.45732957124710083,0.06732243299484253,1.2491303618881562,1738283503902108054,
0.11682432889938354,0.21980363130569458,1.2539450903921567,1738283503932041184,
-0.40729647874832153,0.12356197834014893,1.141444108540629,1738283503964451824,
0.29002445936203003,0.5490717887878418,1.3412037445890295,1738283503992065714,
-0.39488959312438965,0.46807265281677246,1.2288278833820874,1738283504022006061,
0.25673210620880127,0.5521514415740967,1.265290758263609,1738283504051924403,
-0.4161866307258606,0.12933427095413208,1.284476101951808,1738283504081863626,
0.15060973167419434,0.13610339164733887,1.2836527285469543,1738283504111845232,
-0.18083059787750244,0.3790045380592346,1.2926635010654683,1738283504141829363,
-0.12416732311248779,0.3772512674331665,1.2727360566520238,1738283504172719671,
0.6568131446838379,0.7582764029502869,1.2074604930116615,1738283504204633659,
-0.6581867933273315,-0.08380669355392456,1.329533644692616,1738283504231741203,
0.4629848599433899,0.1888088583946228,1.203181020606661,1738283504261665187,
-0.21739351749420166,0.5628393292427063,1.206244986716175,1738283504291663057,
0.05664408206939697,0.1844186782836914,1.20427818387529,1738283504321612496,
-0.525628924369812,0.6427386999130249,1.2088758847259575,1738283504351613872,
-0.1528998613357544,-0.12418574094772339,1.2787851384137525,1738283504381558379,
-0.274505078792572,0.25654006004333496,1.2948124776363887,1738283504412408926,
0.03265118598937988,1.1444661617279053,1.205362913087972,1738283504445129744,
0.137237548828125,0.20467519760131836,1.4156027825158801,1738283504471505408,
-0.12037336826324463,-0.031058549880981445,1.2103612005304727,1738283504501405539,
0.15569865703582764,0.22666656970977783,1.2132354034714896,1738283504531345074,
-0.49777889251708984,0.552531361579895,1.209514585682476,1738283504561350270,
-0.1434212327003479,0.5842956304550171,1.2423807402263791,1738283504591288620,
-0.09763967990875244,0.3027685880661011,1.2812920121421898,1738283504621263787,
-0.4687621593475342,-0.020030736923217773,1.2201834051541256,1738283504653252907,
0.20663487911224365,0.41317975521087646,1.2601658046687487,1738283504684406018,
0.005758106708526611,0.49129390716552734,1.4024246367705353,1738283504711239694,
0.10369789600372314,0.4092597961425781,1.2235750982140337,1738283504741141146,
-0.5181106925010681,0.009459257125854492,1.2216167919900802,1738283504771127799,
-0.019004523754119873,0.0757036805152893,1.2396777785937134,1738283504801147614,
-0.14527928829193115,0.8342652320861816,1.2618532173208081,1738283504831496848,
0.06921529769897461,0.2668091654777527,1.317684276572767,1738283504861213428,
-0.44079381227493286,-0.18621903657913208,1.2047417438248746,1738283504892878628,
0.4150601625442505,0.7001216411590576,1.258180914464077,1738283504923434703,
-0.22620177268981934,0.34326350688934326,1.3346765380309253,1738283504960874350,
0.06375384330749512,0.06975513696670532,1.2381889588018429,1738283504990846419,
-0.18237483501434326,0.5315021276473999,1.24961076719862,1738283505020868533,
-0.2308335304260254,0.461434006690979,1.2022001047813409,1738283505051923284,
-0.15666121244430542,0.5395466685295105,1.2138873736568219,1738283505083080495,
0.11636441946029663,0.48645734786987305,1.3490341333483162,1738283505120691466,
-0.028639256954193115,0.3418968915939331,1.2494570952998263,1738283505151240122,
0.20582211017608643,0.589682400226593,1.2854316364138154,1738283505180620225,
-0.3085251450538635,-0.012875497341156006,1.1638462107311323,1738283505213116366,
-0.5277161002159119,0.29024022817611694,1.2733511058695142,1738283505242604543,
0.46191924810409546,0.5753018260002136,1.3513940108301312,1738283505270502934,
-0.5199347138404846,0.07829856872558594,1.2431490752748393,1738283505300495764,
0.5382260084152222,0.33058851957321167,1.2459107423940803,1738283505330577910,
-0.5770159959793091,0.34109318256378174,1.2715522423563514,1738283505360362915,
-0.09628260135650635,0.14158040285110474,1.2529352555480746,1738283505390365227,
0.20340609550476074,0.678069531917572,1.2515317529989731,1738283505420467342,
0.12082487344741821,0.4181815981864929,1.1826146720752,1738283505452367055,
-0.005607426166534424,-0.06189650297164917,1.3782932299525743,1738283505480321035,
-0.3733587861061096,0.023978352546691895,1.272821143132876,1738283505510297639,
0.441555380821228,0.3662123680114746,1.2662862677286812,1738283505540237439,
-0.5065137147903442,0.8288686275482178,1.254122689764027,1738283505570252746,
0.5825233459472656,0.2790207266807556,1.2474831371628514,1738283505600183614,
-0.2954707741737366,0.12114125490188599,1.2415912778071083,1738283505630161067,
-0.16932857036590576,0.04336053133010864,1.2138773614077,1738283505660873014,
0.2865091562271118,0.4897710084915161,1.1765505925410276,1738283505692453771,
-0.4933309555053711,0.5635389089584351,1.3981787259417675,1738283505719110555,
0.09098845720291138,0.040873944759368896,1.2334197996298377,1738283505749988128,
-0.21950191259384155,0.19491130113601685,1.283102739046296,1738283505779858717,
-0.33499646186828613,0.6185643076896667,1.2569191886301503,1738283505809865370,
0.2995896339416504,0.41495198011398315,1.1963061157429873,1738283505839822318,
-0.29865384101867676,0.222897469997406,1.210251681258802,1738283505868785047,
-0.042771220207214355,0.3019694685935974,1.1293406471746068,1738283505900565340,
-0.30705732107162476,0.07255619764328003,1.1581456543949455,1738283505932743995,
0.017200052738189697,0.400321364402771,1.386291083252687,1738283505959773551,
-0.34944015741348267,0.4787384271621704,1.2980709713742131,1738283505989653326,
0.38644182682037354,0.45059460401535034,1.2933890651488993,1738283506019707698,
-0.3926272392272949,0.21196049451828003,1.2387498248602014,1738283506049590127,
0.29611700773239136,0.14760416746139526,1.2111218183234174,1738283506079619726,
-0.34146589040756226,0.03874319791793823,1.2139436961483325,1738283506109599982,
0.06045341491699219,-0.1056172251701355,1.2081699974641886,1738283506140468380,
-0.14277732372283936,0.34786033630371094,1.146234496669473,1738283506173215020,
-0.014850139617919922,0.4560289978981018,1.4311749060894352,1738283506199726014,
-0.10217416286468506,0.2866450548171997,1.2814132185567837,1738283506229520386,
-0.03981161117553711,0.5351759791374207,1.285321883768617,1738283506259430103,
