acc_x, acc_y, angular_z, stamp, 
0.04766017198562622,0.04240524768829346,-5.349775531441529e-05,1738283518674687919,
0.03445953130722046,-0.011564314365386963,-5.400283672534667e-05,1738283518704626455,
-0.019903123378753662,0.022565484046936035,-5.400647297136163e-05,1738283518734631857,
-0.03452622890472412,0.006444334983825684,-5.3096136535496614e-05,1738283518765151682,
-0.007657766342163086,0.015440523624420166,-5.02095740072087e-05,1738283518797426089,
0.03869754076004028,-0.0009421706199645996,-6.193959645819404e-05,1738283518823528322,
-0.024875342845916748,-0.024812161922454834,-5.29003274662595e-05,1738283518884473178,
-0.001617729663848877,0.023594677448272705,-5.4923283809573434e-05,1738283518914384864,
0.019870519638061523,0.02148061990737915,-5.478945322897351e-05,1738283518944369688,
0.017749130725860596,0.004897117614746094,-5.482668536077131e-05,1738283518974402256,
-0.018527448177337646,-0.006151556968688965,-5.352445160127325e-05,1738283519005165656,
-0.03301113843917847,0.01170659065246582,-5.079921040133541e-05,1738283519037872818,
0.010136544704437256,0.01876741647720337,-6.249256337025858e-05,1738283519064281138,
0.029895007610321045,0.004136621952056885,-5.4119958735461986e-05,1738283519094843830,
-0.01007014513015747,0.0022455453872680664,-5.541922105714554e-05,1738283519124824529,
-0.02998936176300049,-0.03363114595413208,-5.5629712844296624e-05,1738283519154758761,
0.004349112510681152,-0.006657958030700684,-5.506448748207e-05,1738283519185000179,
0.033150672912597656,0.01284170150756836,-5.5759183173323575e-05,1738283519214731213,
0.02217811346054077,-0.017919957637786865,-5.457885343371806e-05,1738283519245173555,
-0.02275979518890381,0.008975863456726074,-5.403844809614366e-05,1738283519275920349,
-0.019068598747253418,0.030504345893859863,-5.906880958209812e-05,1738283519303985595,
0.0028457045555114746,-0.011113762855529785,-5.507006657801316e-05,1738283519333953403,
0.020933330059051514,0.008305788040161133,-5.522119755101496e-05,1738283519363839186,
-0.020255088806152344,-0.03135216236114502,-5.5220678840283624e-05,1738283519393860192,
-0.04131132364273071,-0.024078190326690674,-5.497056299372684e-05,1738283519423882140,
0.004249513149261475,-0.016632437705993652,-5.4948834060138626e-05,1738283519453780170,
0.00823068618774414,0.02136021852493286,-5.184912689385707e-05,1738283519485178063,
-0.016706228256225586,-0.014330565929412842,-5.1693463462882e-05,1738283519516598419,
-0.012842535972595215,-0.004888713359832764,-5.9953001727292056e-05,1738283519543690062,
-0.014264881610870361,0.00628054141998291,-5.356742924204427e-05,1738283519573663487,
0.007712304592132568,-0.0007323026657104492,-5.36925571960325e-05,1738283519603567090,
0.038330137729644775,0.010142087936401367,-5.3377768733128295e-05,1738283519633577278,
-0.013805627822875977,-0.009559571743011475,-5.322272021910098e-05,1738283519663674896,
0.0007990002632141113,0.013803303241729736,-5.374156439088924e-05,1738283519693481945,
0.009934484958648682,0.012066245079040527,-4.920552531462946e-05,1738283519725961081,
0.027815401554107666,0.020975053310394287,-5.720622822766008e-05,1738283519753897772,
0.020541131496429443,-0.03300553560256958,-5.434123084300394e-05,1738283519783375867,
-0.0064193010330200195,-0.00960928201675415,-5.3581459139624514e-05,1738283519813341484,
-0.009881854057312012,0.0030240416526794434,-5.3451069799339276e-05,1738283519843310517,
-0.006376445293426514,-0.0021798014640808105,-5.324983804048908e-05,1738283519873392814,
0.004179418087005615,-0.012807071208953857,-5.314844948923969e-05,1738283519903532506,
-0.035566747188568115,-0.0018246769905090332,-5.392746197443401e-05,1738283519933236809,
-0.02271813154220581,-0.014132857322692871,-5.000153445682116e-05,1738283519965198903,
0.0027019381523132324,0.011311054229736328,-5.660637390056647e-05,1738283519993168474,
0.033296167850494385,0.01677405834197998,-5.298511576169185e-05,1738283520023119980,
0.02248239517211914,-0.022753357887268066,-5.486485254140286e-05,1738283520052045286,
-0.03483396768569946,-0.011835455894470215,-5.124201771274631e-05,1738283520083015627,
-0.0038107633590698242,0.04750567674636841,-5.2900884014493354e-05,1738283520112944457,
0.027221202850341797,0.01680964231491089,-5.278280512282754e-05,1738283520142940283,
0.030806422233581543,-0.004974424839019775,-5.113373888227095e-05,1738283520173903434,
-0.010619699954986572,0.00039380788803100586,-5.031374929821263e-05,1738283520205297101,
-0.019337475299835205,0.007660925388336182,-5.735378183540808e-05,1738283520232902241,
0.02221238613128662,0.0022525787353515625,-5.2823122312941194e-05,1738283520262875106,
0.018490076065063477,-0.005039572715759277,-5.306557243937046e-05,1738283520292781196,
0.0022164583206176758,-0.014102518558502197,-5.299075564629587e-05,1738283520322729452,
-0.024618685245513916,0.010457158088684082,0.0003878381092901665,1738283520352707497,
0.00699228048324585,0.06710290908813477,0.01802081205854338,1738283520382714791,
-0.5428466796875,0.9506031274795532,0.24097366614221144,1738283520413260240,
-0.09833931922912598,0.49487924575805664,0.5822113392517304,1738283520445251312,
0.013185083866119385,-0.017971515655517578,0.9409207902589265,1738283520472902083,
-0.4054828882217407,-0.03162276744842529,1.0399827282552108,1738283520502584344,
0.46149885654449463,0.20917260646820068,1.2591176017850942,1738283520532432958,
-0.43482935428619385,0.33918458223342896,1.4459495358858685,1738283520562439629,
0.10213524103164673,0.223608136177063,1.5734470899742954,1738283520592373072,
