x, y, th, stamp, 
1.9223036766052246,-2.3481674194335938,-2.3150176780703444,1738283491358680972,
1.9078423976898193,-2.3641507625579834,-2.3151190697683712,1738283491406947815,
1.8887906074523926,-2.384915828704834,-2.314663716047927,1738283491468831114,
1.8736379146575928,-2.4014904499053955,-2.313785549327196,1738283491519714440,
1.8595832586288452,-2.41735577583313,-2.3145253230574916,1738283491566609143,
1.8444150686264038,-2.4336624145507812,-2.315343026518173,1738283491616631466,
1.8314536809921265,-2.447753429412842,-2.3160212237131734,1738283491658588146,
1.816204309463501,-2.4641895294189453,-2.3165872879781855,1738283491708615783,
1.8013536930084229,-2.480431318283081,-2.316687682133613,1738283491758687083,
1.786940336227417,-2.4961061477661133,-2.3154625240858695,1738283491806348366,
1.7682613134384155,-2.5165162086486816,-2.3149066255583306,1738283491868254176,
1.753041386604309,-2.533106803894043,-2.3148479225456478,1738283491918104381,
1.7384727001190186,-2.5493359565734863,-2.315547574834269,1738283491966633829,
1.7230033874511719,-2.566007375717163,-2.3144555526248434,1738283492016584196,
1.7109198570251465,-2.579960584640503,-2.3146274203575383,1738283492058606619,
1.6954119205474854,-2.596552848815918,-2.3142433241499125,1738283492108601873,
1.6800189018249512,-2.613145351409912,-2.314750592210702,1738283492158655454,
1.6658787727355957,-2.628857135772705,-2.3172714832676764,1738283492205300449,
1.6464576721191406,-2.6499030590057373,-2.3165631842354926,1738283492268309149,
1.631408452987671,-2.6665868759155273,-2.3163722999225422,1738283492318702796,
1.6168233156204224,-2.6823041439056396,-2.3144730791627945,1738283492365630175,
1.601661205291748,-2.6988437175750732,-2.3145067503402523,1738283492415605122,
1.5884836912155151,-2.7133049964904785,-2.315250396847619,1738283492458595145,
1.5727453231811523,-2.730105400085449,-2.3165254910282913,1738283492508627453,
1.5576659440994263,-2.7469847202301025,-2.3172836251306914,1738283492558585343,
1.5425050258636475,-2.763381004333496,-2.31706095414562,1738283492609112277,
1.5239888429641724,-2.7833070755004883,-2.317331481138266,1738283492668673241,
1.5091273784637451,-2.7999119758605957,-2.318370718029115,1738283492718623770,
1.4938299655914307,-2.816185235977173,-2.319592383684234,1738283492769637014,
1.4791606664657593,-2.832223415374756,-2.3203410180809847,1738283492815608717,
1.4664525985717773,-2.846054792404175,-2.320319504678628,1738283492858600409,
1.451366901397705,-2.862276554107666,-2.3186431681761035,1738283492908604522,
1.4364022016525269,-2.8788270950317383,-2.3183144213514684,1738283492958595543,
1.4207717180252075,-2.8949921131134033,-2.319433084628381,1738283493009071313,
1.402223825454712,-2.915178060531616,-2.3200979779827575,1738283493068024417,
1.387345552444458,-2.9313950538635254,-2.319970576841074,1738283493118626164,
1.372159719467163,-2.947545051574707,-2.3189091092511784,1738283493168625466,
1.3579576015472412,-2.962796449661255,-2.319278479798409,1738283493214638613,
1.3444703817367554,-2.9773173332214355,-2.320622020600419,1738283493258773986,
1.3292019367218018,-2.993774890899658,-2.321993410170144,1738283493308351970,
1.31409752368927,-3.010333299636841,-2.321993410170144,1738283493358699115,
1.2986537218093872,-3.026735305786133,-2.319966827908873,1738283493408068557,
1.2802324295043945,-3.0466558933258057,-2.319440586645447,1738283493468659348,
1.2651067972183228,-3.063037872314453,-2.3205290696851604,1738283493518050480,
1.2493515014648438,-3.079751491546631,-2.321602769273783,1738283493568122890,
1.2352856397628784,-3.0949978828430176,-2.3219488695099675,1738283493614963853,
1.221767544746399,-3.109631299972534,-2.3215372198654247,1738283493659000819,
1.2063626050949097,-3.1264283657073975,-2.3200053716512237,1738283493709002511,
1.1910697221755981,-3.1430957317352295,-2.319530679471312,1738283493758605545,
1.1756421327590942,-3.159688949584961,-2.320325375215625,1738283493808997707,
1.1574121713638306,-3.1794652938842773,-2.3214879646528868,1738283493868764945,
1.1423099040985107,-3.195849895477295,-2.3214879646528868,1738283493918685954,
1.1269456148147583,-3.2122859954833984,-2.321382937690326,1738283493968647572,
1.1119656562805176,-3.2287557125091553,-2.3226479961238136,1738283494021180734,
1.0993483066558838,-3.2420809268951416,-2.323174534094422,1738283494058971742,
1.0839532613754272,-3.258474349975586,-2.32386390659266,1738283494108442437,
1.068693995475769,-3.2750391960144043,-2.3242979241271615,1738283494158454362,
1.053059458732605,-3.291834831237793,-2.322907964678922,1738283494208182876,
1.0346462726593018,-3.31168794631958,-2.3223323407721383,1738283494268022719,
1.0194212198257446,-3.3278188705444336,-2.323385741780754,1738283494318734205,
1.0036346912384033,-3.3448245525360107,-2.3235703663708867,1738283494368950411,
0.9883765578269958,-3.361293315887451,-2.3235703663708867,1738283494418634962,
0.9760125279426575,-3.374539375305176,-2.3232321251821006,1738283494458113055,
0.9610018134117126,-3.390963315963745,-2.32294253481085,1738283494508701222,
0.94659423828125,-3.4065070152282715,-2.3227600350680158,1738283494554368984,
0.9313898086547852,-3.4227099418640137,-2.323371490528515,1738283494603271406,
0.9119621515274048,-3.4434502124786377,-2.3238229698444433,1738283494668972764,
0.8962652683258057,-3.4603590965270996,-2.3230332939250014,1738283494718644430,
0.8827657699584961,-3.4747910499572754,-2.322082659919077,1738283494763825352,
0.8672500252723694,-3.4913628101348877,-2.321804527237739,1738283494814746542,
0.8518984913825989,-3.507922887802124,-2.3226842338009326,1738283494863734613,
0.8367232084274292,-3.524348735809326,-2.3238087066594635,1738283494913653806,
0.8240383863449097,-3.537811517715454,-2.3235569719931357,1738283494954675509,
0.8091800212860107,-3.554250478744507,-2.323092975556104,1738283495004593023,
0.7881320714950562,-3.576857328414917,-2.3213433394111345,1738283495072495572,
0.774814248085022,-3.5909249782562256,-2.3228339247783847,1738283495114643825,
0.7597631812095642,-3.60713267326355,-2.324383281353767,1738283495164707016,
0.7442136406898499,-3.6238901615142822,-2.3246616620865095,1738283495214672231,
0.7293618321418762,-3.6397087574005127,-2.323787546307569,1738283495262666169,
0.7141383290290833,-3.655958890914917,-2.323061463361921,1738283495312640671,
