acc_x, acc_y, angular_z, stamp, 
-0.39534682035446167,-0.37723541259765625,-0.003070732425040609,1738283490368334487,
0.08472365140914917,-0.39759576320648193,0.0027011384421900685,1738283490398331386,
0.15831738710403442,-0.30996233224868774,0.003829222412279397,1738283490428317913,
0.46429502964019775,0.5823832750320435,0.004836444054628033,1738283490459807659,
0.11493897438049316,0.42233073711395264,-0.0065835706802809995,1738283490489475894,
-0.06823468208312988,-0.06349945068359375,0.01312109240438797,1738283490518341580,
-0.4317477345466614,-0.5260326266288757,0.021504090597668248,1738283490548347787,
0.22509485483169556,-0.592311680316925,-0.02856954474401174,1738283490578347214,
0.44511687755584717,0.758712112903595,-0.017851113218838442,1738283490608339849,
-0.013637363910675049,-0.15954726934432983,-0.011191341362572152,1738283490638660000,
0.15540242195129395,-0.5709299445152283,-0.006288072478283124,1738283490668417634,
-0.2904205918312073,1.2255719900131226,-0.003033888704109001,1738283490699667589,
0.07610809803009033,-0.010501682758331299,-0.016303929917983215,1738283490729557155,
-0.13904428482055664,-0.5145092010498047,0.007671953504880341,1738283490758269282,
-0.30884766578674316,-0.025670409202575684,-0.0019948903536668623,1738283490788164837,
0.2776615619659424,-0.3602232336997986,-0.02614408509922806,1738283490818256352,
0.16694629192352295,0.40867161750793457,-0.03161672654644963,1738283490848176628,
-0.12311172485351562,0.4953165054321289,-0.03132951427903095,1738283490878205809,
-0.27027785778045654,-0.17043852806091309,-0.01930219446782518,1738283490907677596,
-0.14026886224746704,-0.7584527730941772,-0.0028084939915654647,1738283490940361024,
-0.023757517337799072,0.10471206903457642,0.01732521950219027,1738283490967419039,
0.24360549449920654,0.47348105907440186,0.018569970477740724,1738283490997449118,
-0.0858234167098999,0.1948903203010559,0.015370215390463451,1738283491027270971,
0.032684266567230225,0.13857364654541016,-0.0208110687976053,1738283491057244391,
0.1243864893913269,-0.8985387086868286,-0.04261630381330571,1738283491087532155,
0.02021104097366333,0.05266672372817993,-0.05292509636924697,1738283491117530623,
-0.053946852684020996,0.726123034954071,-0.037322502269549494,1738283491148296431,
-0.029063642024993896,-0.1503152847290039,0.0020691301015613546,1738283491179822024,
-0.16082292795181274,-0.030100882053375244,-0.001125402009215675,1738283491207255584,
0.1991226077079773,-0.3840980529785156,0.013283751645917706,1738283491237095096,
-0.3470250368118286,-0.06596612930297852,0.03168102568329865,1738283491265045045,
0.49753206968307495,0.7416723966598511,0.005494027927319494,1738283491296998788,
-0.19627487659454346,-0.2128753662109375,-0.02495165269154725,1738283491326960887,
-0.033895134925842285,-0.6801670789718628,-0.02677045906671601,1738283491356888059,
-0.03909260034561157,-0.17395436763763428,0.0003849613162850643,1738283491388502687,
-0.15104413032531738,0.13376659154891968,0.003284755989155544,1738283491419719112,
0.21346253156661987,0.9273924231529236,0.011998968668605002,1738283491446870898,
-0.007979154586791992,-0.5152329206466675,0.007387830563589202,1738283491476738219,
-0.039253056049346924,-0.5341018438339233,0.01794189016386516,1738283491506743125,
-0.2074708342552185,0.3669551610946655,0.012008652132327645,1738283491536802807,
0.244637131690979,-0.1425405740737915,-0.030351976864070502,1738283491566718898,
0.019676506519317627,0.6695321202278137,-0.009610588295704102,1738283491596647006,
0.16938459873199463,-0.3107021450996399,-0.02346180922204865,1738283491629273412,
-0.008254170417785645,-0.9187711477279663,-0.020775840743340684,1738283491659748211,
-0.35478419065475464,0.997032642364502,-0.007797945726220391,1738283491686572922,
-0.16323184967041016,0.21612781286239624,-0.010424645111918523,1738283491716515038,
0.06671208143234253,0.0006254911422729492,0.002985606615470168,1738283491746513794,
-0.24027985334396362,-0.0404931902885437,0.014609689075973018,1738283491776434539,
-0.08918482065200806,-0.727448582649231,0.02510737793579215,1738283491806372581,
0.0540737509727478,0.3658064603805542,0.020196850319194624,1738283491836572661,
0.021869540214538574,0.6441001296043396,-0.0028883897817498843,1738283491867918816,
0.1780388355255127,0.13982021808624268,0.0021708749990173247,1738283491899963841,
0.07860684394836426,0.45908230543136597,-0.013451961876547673,1738283491926433032,
0.015923678874969482,0.47843503952026367,-0.011753573184282254,1738283491956312507,
0.2963370680809021,0.41528862714767456,0.01140306900940936,1738283491978669629,
-0.5442343354225159,-0.41874414682388306,0.023042029166747864,1738283492016141050,
0.1310778260231018,-0.5359524488449097,-0.005414330258296065,1738283492046410547,
0.41921335458755493,0.6833193302154541,0.01173709470622391,1738283492076097132,
-0.20494592189788818,0.07022678852081299,-0.003362168879123151,1738283492107882610,
0.1245497465133667,-0.4166335463523865,-0.021316589891635287,1738283492137532820,
-0.30619555711746216,0.01917022466659546,-0.02766781415410627,1738283492166092798,
0.14453285932540894,-0.19151896238327026,-0.040899455242086775,1738283492195908790,
0.09975045919418335,0.40442585945129395,-0.002709854667544938,1738283492225892850,
0.012200534343719482,0.3546184301376343,0.018790697684147588,1738283492255857509,
1.4901161193847656e-05,-0.7143007516860962,0.0065314940663449336,1738283492285885190,
-0.026313185691833496,-0.2737087607383728,0.02162176527522542,1738283492315977001,
0.3786177635192871,0.3775695562362671,0.026598429237231658,1738283492348283027,
-0.11061269044876099,0.7004208564758301,0.017883858375815458,1738283492377798623,
0.1271500587463379,-0.4154638648033142,-0.0027784601804544803,1738283492405698281,
-0.3860410451889038,-0.2133251428604126,-0.015176957444782535,1738283492435851794,
0.28165000677108765,-0.43877434730529785,-0.03026485144322649,1738283492465635855,
0.07970166206359863,0.4341546297073364,-0.02555050326309363,1738283492495558767,
0.01793348789215088,1.1956177949905396,-0.01849530196791746,1738283492525548013,
-0.08451735973358154,-1.105764389038086,-0.01325957452353395,1738283492556105836,
-0.27007728815078735,-0.08987486362457275,0.00984026447964529,1738283492587795462,
0.64300137758255,0.28483152389526367,0.005878763433428959,1738283492615502374,
-0.06645452976226807,-0.1606844663619995,-0.006706271878153427,1738283492645483314,
-0.02482551336288452,0.6307985782623291,-0.025109683058311908,1738283492675367349,
0.06043565273284912,-0.49329519271850586,-0.028685835464193392,1738283492705337273,
-0.5855169296264648,-0.657306969165802,-0.011351152833291191,1738283492735297708,
0.19813448190689087,0.507330060005188,-0.01160672945592157,1738283492765303915,
0.3126865029335022,0.35080665349960327,-0.014865513141855538,1738283492796520301,
-0.42688679695129395,0.060110628604888916,-0.017659501278043662,1738283492827838143,
0.16431105136871338,-0.5191567540168762,0.00783664662608094,1738283492855178800,
-0.15835940837860107,-0.35841602087020874,0.042910432459329094,1738283492885164019,
-0.03151446580886841,0.5929714441299438,0.02942683056105281,1738283492914088802,
0.471413791179657,0.450938880443573,-0.004841569823401663,1738283492943051147,
-0.17684906721115112,-0.32372528314590454,-0.010884317417073639,1738283492974024014,
-0.23779302835464478,-0.48294079303741455,-0.021003635643729982,1738283493005016279,
0.2947445511817932,-0.34226691722869873,-0.027149970745920095,1738283493035051533,
-0.17363649606704712,0.8335118889808655,0.0014520153156847581,1738283493068181783,
0.068503737449646,-0.1317395567893982,0.005222656526257208,1738283493094949575,
-0.07094419002532959,-0.4590393900871277,0.025350961437544454,1738283493124846619,
-0.10713040828704834,0.22486144304275513,0.024619454774911488,1738283493154891204,
0.15372133255004883,-0.13275599479675293,-0.003709462731918802,1738283493184883644,
-0.3542153835296631,-0.6357945203781128,-0.023786362246866283,1738283493214850249,
0.10492521524429321,-0.0870429277420044,-0.040001233229591836,1738283493244893367,
0.03628206253051758,-0.14674991369247437,-0.04372411386580343,1738283493275029638,
-0.2844547629356384,0.5651294589042664,-0.005764832634191608,1738283493307686457,
0.0263136625289917,-0.07617855072021484,0.00880247285994683,1738283493334746057,
-0.35992711782455444,-0.27518022060394287,0.024330173932652164,1738283493364585385,
0.043750107288360596,-0.23536056280136108,0.026399215474186877,1738283493394538200,
0.2632632255554199,0.2922033667564392,0.022204931769866727,1738283493424491299,
0.05861920118331909,0.2941620349884033,0.0048998096697117225,1738283493454416120,
-0.6140097975730896,-0.34222525358200073,-0.0009726115372374367,1738283493484440518,
0.262684166431427,-0.2399435043334961,-0.024925541955842012,1738283493516506413,
-0.08344537019729614,-0.0027768611907958984,-0.04168016434238616,1738283493547087011,
-0.08379030227661133,-0.04162323474884033,-0.025189014006772186,1738283493574369351,
0.4827514886856079,0.35133975744247437,0.006056143598098338,1738283493604274750,
-0.2736271023750305,-0.07131952047348022,0.011710004993416734,1738283493634287231,
-0.2658136487007141,-0.3149605989456177,0.010880862241002705,1738283493664211352,
0.35062265396118164,0.23941320180892944,0.03303326021991367,1738283493693129937,
-0.08744585514068604,0.35047268867492676,0.02596477918215633,1738283493724184895,
0.4725210666656494,-0.21320021152496338,0.0009951054870824413,1738283493756409024,
-0.06750494241714478,-0.3762826919555664,-0.022279997797368667,1738283493786102385,
-0.1667245626449585,-0.15708696842193604,-0.028351383695382214,1738283493814219448,
0.02681213617324829,0.47938281297683716,-0.01437027584319288,1738283493843993373,
0.24718183279037476,0.2056751847267151,-0.003922890623126578,1738283493873977809,
-0.27433210611343384,0.23347008228302002,0.002160694778802892,1738283493903910286,
0.22943031787872314,-0.613610565662384,0.002842778527957959,1738283493933922036,
0.2028137445449829,-0.10433059930801392,-0.0014496403871689732,1738283493964393935,
-0.2359229326248169,0.8011739253997803,-0.013870472350169317,1738283493995931956,
0.42143988609313965,-0.5407400131225586,-0.029542775913532115,1738283494023071766,
-0.23222535848617554,0.12014126777648926,-0.019238805496070332,1738283494053766184,
0.05936771631240845,-0.14002060890197754,-0.023916986994705278,1738283494083721225,
0.15570247173309326,-0.2282874584197998,-0.011273545413706747,1738283494113695357,
-0.3302655816078186,0.6056368947029114,-0.0012659902687502732,1738283494143655406,
0.7213195562362671,-0.20921164751052856,0.009276106091168553,1738283494173663804,
-0.3179282546043396,-0.29333174228668213,0.03816953705041447,1738283494204287328,
-0.08077740669250488,0.16391170024871826,0.02742905836324578,1738283494235919503,
0.2224699854850769,-0.11589008569717407,-0.02036495296182396,1738283494263630881,
-0.16810405254364014,0.27860814332962036,-0.023193890908306977,1738283494293515704,
0.4240126609802246,0.07201027870178223,-0.008872209922640505,1738283494323434403,
-0.5211566090583801,-0.23872554302215576,-0.0009276492164787143,1738283494353404595,
-0.03248375654220581,0.11980444192886353,0.007275151652555431,1738283494383394523,
-0.04024791717529297,0.19573765993118286,0.0005028967503314057,1738283494413382099,
0.008958220481872559,0.04309564828872681,0.006213301162852271,1738283494443824818,
-0.3902701735496521,-0.48082536458969116,0.007489047068548342,1738283494475995976,
0.4168509244918823,-0.4938841462135315,0.0005441570716441222,1738283494503461988,
-0.023126065731048584,0.39727044105529785,0.010650832593236561,1738283494533260915,
-0.1058274507522583,-0.582889974117279,-0.004806008793712809,1738283494563548049,
0.13884097337722778,-0.30940526723861694,-0.014959198305021388,1738283494593482293,
-0.8796513676643372,0.6898135542869568,-0.010535662996192945,1738283494623554517,
-0.36725884675979614,-0.12837809324264526,-0.010063417969345807,1738283494653252240,
1.4150840044021606,-0.029436469078063965,0.00418602402493286,1738283494684087189,
-0.5754713416099548,-0.2492397427558899,0.018634914322748528,1738283494716593067,
-0.4469156265258789,-0.2974182963371277,0.021069140283051662,1738283494743664212,
0.5581342577934265,0.28588157892227173,0.02304498955151541,1738283494773794423,
-0.41851097345352173,0.2943528890609741,0.002740289483128017,1738283494803451707,
0.13765257596969604,-0.2290254831314087,-0.005107152226918871,1738283494833409338,
-0.07469683885574341,-0.43677014112472534,-0.025003862307863382,1738283494863643356,
-0.5511494874954224,0.030356407165527344,-0.025272231748508695,1738283494893431413,
0.6245273351669312,0.21837294101715088,-0.013891388078751631,1738283494923891120,
0.22076761722564697,0.14243847131729126,0.009000129409560199,1738283494955989189,
-0.14727962017059326,0.1548352837562561,0.002917442287726024,1738283494982710281,
0.7820399403572083,-0.24052274227142334,0.02173173599039053,1738283495012610799,
-0.47909432649612427,0.27270418405532837,0.03242888232829827,1738283495042606253,
0.1550552248954773,0.23952460289001465,0.017187538843800993,1738283495072547119,
0.2786019444465637,-0.09379440546035767,-0.03239628585200723,1738283495102516674,
-0.8567498922348022,-0.053045809268951416,-0.04447467914976817,1738283495132524397,
0.5410433411598206,0.15473949909210205,-0.02715088355063338,1738283495164323290,
-0.22936290502548218,0.006023705005645752,-0.0046126602190493,1738283495195166455,
0.09126520156860352,0.10989636182785034,-0.003886297845452268,1738283495222383204,
0.16257989406585693,0.02799934148788452,0.02107767892677993,1738283495252345340,
-0.37414926290512085,-0.007346808910369873,0.028744021502396012,1738283495282268154,
0.46559232473373413,-0.272186815738678,0.007116548782962275,1738283495312398900,
