x, y, theta, stamp, 
0.0, 0.0, 1.4064467588945835e-12, 1740703539201625548, 
0.0, 0.0, 1.5210405018575516e-12, 1740703539260916640, 
-7.217897177724808e-07, 8.440525220976269e-07, -8.344578633234589e-06, 1740703539312687139, 
0.0002634273550938815, -5.817603232571855e-05, 0.0022499361264948494, 1740703539361565733, 
0.0024232137948274612, 9.470811346545815e-05, 0.02045374977400039, 1740703539411194417, 
0.006366210989654064, 0.0003188054251950234, 0.04383260939262496, 1740703539461218937, 
0.010672418400645256, 0.00039560001459904015, 0.06902652948002075, 1740703539502182546, 
0.01664702780544758, 0.0008403732208535075, 0.10575744968316274, 1740703539551177351, 
0.024328187108039856, 0.0017072325572371483, 0.150306980201571, 1740703539601296184, 
0.032931480556726456, 0.0033314169850200415, 0.20408420117453352, 1740703539650926915, 
0.04514842480421066, 0.005985116120427847, 0.2830970024487204, 1740703539712251802, 
0.05570540577173233, 0.008865009993314743, 0.3546682220482047, 1740703539761232693, 
0.06697630882263184, 0.013011584989726543, 0.4266712627918216, 1740703539811398550, 
0.07737258076667786, 0.01828131265938282, 0.49975001051914986, 1740703539861203350, 
0.09613749384880066, 0.029729697853326797, 0.6322291958270463, 1740703539952198157, 
0.11496340483427048, 0.04478511959314346, 0.7816863593438833, 1740703540050929042, 
0.13256724178791046, 0.06420383602380753, 0.9475392340729845, 1740703540161379752, 
0.1453760862350464, 0.08467203378677368, 1.0889361638271449, 1740703540261326432, 
0.15610745549201965, 0.10606134682893753, 1.194264942561009, 1740703540352230514, 
0.16634203493595123, 0.1346379816532135, 1.271107997035158, 1740703540451832503, 
0.17614704370498657, 0.1672864854335785, 1.2800013586409966, 1740703540561323030, 
0.1856144815683365, 0.19548138976097107, 1.2172044340367505, 1740703540661225209, 
0.19463522732257843, 0.2180132269859314, 1.111187053489175, 1740703540752205642, 
0.2056024819612503, 0.23628202080726624, 0.9635153546559404, 1740703540850907302, 
0.21561190485954285, 0.24822664260864258, 0.810430736789328, 1740703540941239744, 
0.22441494464874268, 0.2563353180885315, 0.5766166559735225, 1740703541061237203, 
0.23011253774166107, 0.2607240676879883, 0.40361934153730206, 1740703541153215392, 
0.23925113677978516, 0.26420098543167114, 0.21453086709181649, 1740703541251614460, 
0.24420753121376038, 0.2655473053455353, 0.1160251536045575, 1740703541301173174, 
0.26432788372039795, 0.2650734782218933, -0.1888931385975006, 1740703541461202063, 
0.27016493678092957, 0.2636450231075287, -0.2634455895413045, 1740703541501256680, 
0.2960008680820465, 0.2520836591720581, -0.5368862503053252, 1740703541651078352, 
0.31939053535461426, 0.23634833097457886, -0.6767044042438014, 1740703541761091632, 
0.3395591378211975, 0.2193831503391266, -0.7297361404360311, 1740703541861233932, 
0.3476022779941559, 0.21216066181659698, -0.7263132056027608, 1740703541901237752, 
0.3779696226119995, 0.18794158101081848, -0.6120419143404284, 1740703542050954956, 
0.39627161622047424, 0.17616109549999237, -0.4804893236763503, 1740703542141427122, 
0.4225909113883972, 0.16446436941623688, -0.2890513665472369, 1740703542261308123, 
0.4444096088409424, 0.15911486744880676, -0.15766510001482478, 1740703542351234167, 
0.4693649411201477, 0.1567024439573288, -0.010357015287560271, 1740703542450963879, 
0.497029572725296, 0.15817397832870483, 0.15293640683144408, 1740703542561296634, 
0.5214388966560364, 0.1633143275976181, 0.3000518602472415, 1740703542661244057, 
0.5421156883239746, 0.17070332169532776, 0.433920472159406, 1740703542751237942, 
0.5639718770980835, 0.18224766850471497, 0.5808548596926365, 1740703542851639993, 
0.5859519839286804, 0.19860394299030304, 0.7415320753187585, 1740703542961200170, 
0.6025025248527527, 0.21585588157176971, 0.8930233825696925, 1740703543061304015, 
0.6159317493438721, 0.23400115966796875, 1.0320886018131712, 1740703543153362154, 
0.6270872354507446, 0.25614163279533386, 1.1755746779260625, 1740703543251510915, 
0.634727418422699, 0.2773505449295044, 1.306845439371463, 1740703543341275070, 
0.640677273273468, 0.30738967657089233, 1.4787293748817383, 1740703543461238181, 
0.6421906352043152, 0.3334479033946991, 1.566758869150347, 1740703543551435900, 
0.6415966153144836, 0.36406847834587097, 1.598479592626727, 1740703543651854555, 
0.6417611837387085, 0.39503079652786255, 1.5555980613455995, 1740703543761527381, 
0.6429779529571533, 0.4194374084472656, 1.46507938656054, 1740703543861242213, 
0.6462308168411255, 0.43666744232177734, 1.347112853519657, 1740703543951243972, 
0.6505901217460632, 0.4505576491355896, 1.1878599752348256, 1740703544051186155, 
0.6552212238311768, 0.4602510333061218, 0.9771511702340918, 1740703544161719450, 
0.6583710312843323, 0.4649803042411804, 0.7848662034528763, 1740703544261253747, 
0.6631008386611938, 0.46956831216812134, 0.6115834658396613, 1740703544351259405, 
0.6692243814468384, 0.4739699959754944, 0.4171991288714244, 1740703544451317592, 
0.6775668859481812, 0.47713354229927063, 0.20501093571785475, 1740703544561104952, 
0.6887105703353882, 0.4785478115081787, 0.014656830498829721, 1740703544661376718, 
0.700835108757019, 0.47793468832969666, -0.15843722924192147, 1740703544751310632, 
0.7134471535682678, 0.4748374819755554, -0.34790171247944185, 1740703544851689146, 
0.7276239991188049, 0.46781545877456665, -0.53883299435118, 1740703544961748911, 
0.743705689907074, 0.4569060206413269, -0.664629692551929, 1740703545061233922, 
0.7583256363868713, 0.4453476071357727, -0.7140014683077625, 1740703545151233238, 
0.7754293084144592, 0.4308949112892151, -0.7054510686697013, 1740703545251690782, 
0.7963138818740845, 0.4147518575191498, -0.6193374533578349, 1740703545361684123, 
0.8172231316566467, 0.401384562253952, -0.48628943148015924, 1740703545461235633, 
0.8366038203239441, 0.39216241240501404, -0.346231594092449, 1740703545551268437, 
0.8601894378662109, 0.3852205276489258, -0.19221692785364813, 1740703545651811998, 
0.8876087069511414, 0.38155537843704224, -0.02961875194551465, 1740703545761270723, 
0.912142813205719, 0.3822106719017029, 0.11985776506308336, 1740703545861270056, 
0.9344421029090881, 0.38602226972579956, 0.25370379968109874, 1740703545951241138, 
0.9582861065864563, 0.39356258511543274, 0.3987013318952518, 1740703546051318836, 
0.98268061876297, 0.4058641195297241, 0.5598917872800372, 1740703546161687283, 
1.0024821758270264, 0.41984987258911133, 0.7128752502325633, 1740703546261298932, 
1.0188850164413452, 0.43529942631721497, 0.8437427888302492, 1740703546351256183, 
1.0342553853988647, 0.4549027681350708, 0.9910857934596334, 1740703546451405645, 
1.0476309061050415, 0.47897425293922424, 1.1548285057198104, 1740703546560968707, 
1.0565072298049927, 0.5019928812980652, 1.3041092526166274, 1740703546662260826, 
1.0611138343811035, 0.5238431096076965, 1.4368353539374887, 1740703546751292081, 
1.0630806684494019, 0.548488438129425, 1.585353453993061, 1740703546851256185, 
1.0608264207839966, 0.5788027048110962, 1.7177086056578463, 1740703546961427772, 
1.0558353662490845, 0.6082054972648621, 1.7717102104090854, 1740703547061248899, 
1.0511478185653687, 0.633517861366272, 1.7531722234639568, 1740703547151279851, 
1.0471450090408325, 0.6587717533111572, 1.6803406667558096, 1740703547251380536, 
1.0461535453796387, 0.6818704605102539, 1.5480875811118135, 1740703547361852691, 
1.0479732751846313, 0.6972400546073914, 1.387363826949341, 1740703547461261937, 
1.0502229928970337, 0.7068471908569336, 1.221565883319014, 1740703547551259675, 
1.0522546768188477, 0.7118645906448364, 1.0275477815596368, 1740703547651281844, 
1.0540539026260376, 0.7162217497825623, 0.8518579020271096, 1740703547744634718, 
1.0594500303268433, 0.7215266227722168, 0.6237074712144539, 1740703547862256522, 
1.065363883972168, 0.7254205346107483, 0.4510512107891095, 1740703547951267286, 
1.0730443000793457, 0.7287940979003906, 0.257970085467997, 1740703548051703400, 
1.0844942331314087, 0.7308828234672546, 0.04561210708805378, 1740703548161269153, 
