x, y, theta, stamp, 
2.062266446500871e-08, -2.4115774266419976e-08, 2.3842109120333685e-07, 1740701578448646773, 
2.062266446500871e-08, -2.4115774266419976e-08, 2.3842109120333685e-07, 1740701578498691839, 
2.062266446500871e-08, -2.4115774266419976e-08, 2.3842109120333685e-07, 1740701578548707235, 
0.0013726626057177782, 1.6296129615511745e-05, 0.004531834642974459, 1740701578600663402, 
0.004287190269678831, 0.00036592831020243466, 0.009831626033510184, 1740701578638316143, 
0.013003998436033726, 0.0004241889400873333, 0.023760686355841172, 1740701578708986974, 
0.021023891866207123, 0.0009516995633020997, 0.03611379411687978, 1740701578760990968, 
0.02866644784808159, 0.001710678800009191, 0.04838605770481906, 1740701578798664481, 
0.04025929421186447, 0.002391717629507184, 0.06528291716699368, 1740701578848657999, 
0.0529647096991539, 0.0038670096546411514, 0.0845784595373431, 1740701578898643874, 
0.06820213049650192, 0.0054570455104112625, 0.10776517094887975, 1740701578948727504, 
0.08411514759063721, 0.007560120429843664, 0.13148558036502717, 1740701579000671348, 
0.0962376818060875, 0.009540404193103313, 0.1491312432934599, 1740701579038856777, 
0.11730983108282089, 0.013093129731714725, 0.18034071944646649, 1740701579109056123, 
0.14417272806167603, 0.01883723773062229, 0.21756321380114146, 1740701579199792906, 
0.1586282104253769, 0.02243947423994541, 0.24008788237910306, 1740701579249743470, 
0.20254169404506683, 0.035232387483119965, 0.30297588566135625, 1740701579399933255, 
0.228267103433609, 0.044262517243623734, 0.3367191833192279, 1740701579490103185, 
0.25933587551116943, 0.0566425658762455, 0.3767558554230168, 1740701579599666836, 
0.2733035981655121, 0.06232035160064697, 0.39459077559118, 1740701579649684454, 
0.313738614320755, 0.08114328980445862, 0.4443556489513207, 1740701579794795260, 
0.3447320759296417, 0.09737797826528549, 0.48017340424507093, 1740701579909096817, 
0.3692847788333893, 0.11106247454881668, 0.5068331764746132, 1740701579999696698, 
0.38251519203186035, 0.1188383474946022, 0.5216587614526216, 1740701580048676562, 
0.420060396194458, 0.14233650267124176, 0.556923371616898, 1740701580194686559, 
0.44895830750465393, 0.1611931025981903, 0.5783990174054723, 1740701580308707978, 
0.47143903374671936, 0.176566019654274, 0.5944112846920413, 1740701580399665738, 
0.4953708350658417, 0.1934908926486969, 0.6124020475181838, 1740701580498664921, 
0.5170923471450806, 0.20947614312171936, 0.6242812828595175, 1740701580594792829, 
0.5380356311798096, 0.2254742681980133, 0.635918207492468, 1740701580688155032, 
0.562271237373352, 0.24379709362983704, 0.6467582215232844, 1740701580799770144, 
0.5729246139526367, 0.2518827021121979, 0.6510178211151502, 1740701580848686205, 
0.6026345491409302, 0.2752193808555603, 0.6603350996338078, 1740701580994760363, 
0.6216086149215698, 0.29024916887283325, 0.6645812208405362, 1740701581088813267, 
0.6344596147537231, 0.30052417516708374, 0.6687419653413678, 1740701581154742654, 
0.652859628200531, 0.3154948949813843, 0.6723148149116162, 1740701581248761564, 
0.6803697347640991, 0.3372817039489746, 0.6766020854706484, 1740701581395780023, 
0.7009221315383911, 0.3541569113731384, 0.677666525610523, 1740701581509742213, 
0.7168704867362976, 0.3671310842037201, 0.67946985891208, 1740701581599722668, 
0.725500762462616, 0.3740091323852539, 0.6803248677226232, 1740701581648741808, 
0.7428799867630005, 0.38824382424354553, 0.6826926982238929, 1740701581749821565, 
0.7666608691215515, 0.4076381325721741, 0.6842587048918767, 1740701581888258290, 
0.7842881679534912, 0.42217305302619934, 0.6856455512586236, 1740701581999709009, 
0.7921185493469238, 0.4286876916885376, 0.6841295692675691, 1740701582048786637, 
0.807343602180481, 0.4412490427494049, 0.6837717795869235, 1740701582149928717, 
0.8319159746170044, 0.4611903727054596, 0.6845927940479812, 1740701582309228771, 
0.8458237051963806, 0.4724889397621155, 0.6836275529022148, 1740701582399716025, 
0.8537441492080688, 0.4788806438446045, 0.6839735283257512, 1740701582450006922, 
0.8743220567703247, 0.49547138810157776, 0.6830522944124064, 1740701582595815373, 
0.8899174332618713, 0.5083152055740356, 0.6830212121770914, 1740701582709571809, 
0.9021816849708557, 0.518130362033844, 0.6831251222106788, 1740701582799887489, 
0.908959150314331, 0.5237491130828857, 0.682505041336954, 1740701582848735020, 
0.9278517961502075, 0.5391049981117249, 0.6837676962676409, 1740701582995807843, 
0.9401541352272034, 0.5489892363548279, 0.6827589839771103, 1740701583088765534, 
0.9538516998291016, 0.5602167844772339, 0.684110428916641, 1740701583199742195, 
0.959826648235321, 0.5651274919509888, 0.6839847505031059, 1740701583249705258, 
0.9768674373626709, 0.5791317224502563, 0.6827586799977308, 1740701583395825690, 
0.9877380132675171, 0.5879180431365967, 0.6836421764795143, 1740701583488282546, 
1.0004112720489502, 0.5981118679046631, 0.683172039486263, 1740701583599728828, 
1.0058625936508179, 0.6023891568183899, 0.6831334076851473, 1740701583649749453, 
1.0218889713287354, 0.6156371831893921, 0.6828004625991096, 1740701583796845861, 
1.0319249629974365, 0.6238777041435242, 0.6827789756230498, 1740701583889438580, 
