e, e_dot, e_int, stamp, 
0.5880034873208952, 2.7307205511611235e-12, 0.05703208465289647, 1740703422.2022703, 
0.5880034873212354, -1.5877820045943315e-13, 0.05701709056399484, 1740703422.2524304, 
0.5880034873199871, -7.532593814458962e-12, 0.05447863246891204, 1740703422.2949204, 
0.5880034873190998, -1.561712142738971e-11, 0.05484540317209343, 1740703422.3457043, 
0.5880262442868713, 0.00011302829337190948, 0.06932464738879955, 1740703422.4128172, 
0.5862744640927868, -0.013638051145541757, 0.06436930977023272, 1740703422.4552813, 
0.5779208919209649, -0.06888066883993536, 0.05430296410977953, 1740703422.50579, 
0.5666851362759227, -0.13083294158869854, 0.05768530687508985, 1740703422.5552628, 
0.554266014228388, -0.16188081068551963, 0.055218859315215245, 1740703422.6032996, 
0.5365814204507964, -0.20300458813314806, 0.05441956790895822, 1740703422.6537578, 
0.5107296723640755, -0.2563202689810673, 0.059916839252725305, 1740703422.7155333, 
0.4963654246488507, -0.2994180017274885, 0.047192769593209, 1740703422.7454727, 
0.4288114067730411, -0.36454265306287176, 0.0670035553732527, 1740703422.855522, 
0.29919758918947803, -0.4231008032433075, 0.12561968708963553, 1740703423.05327, 
0.25909044947016024, -0.43438671860874106, 0.08543986097436722, 1740703423.1151912, 
0.14289672233532258, -0.419713596222685, 0.058889578759763576, 1740703423.3052275, 
0.08639850227076185, -0.3957549695216353, 0.046909668815228595, 1740703423.4033427, 
0.0571827431192089, -0.3869736635627182, 0.014137630602634992, 1740703423.4532769, 
0.03232278687607293, -0.39236064563654155, 0.005390144527198534, 1740703423.4952703, 
0.003252861971439369, -0.3901845931341936, 0.0028519790784163833, 1740703423.5455158, 
-0.02820686929883065, -0.4022369852891629, 0.00024643261823439075, 1740703423.5955987, 
-0.12207039117812357, -0.31364876647574225, -0.017160925728048608, 1740703423.8956807, 
-0.1181825015051472, -0.09138475928861373, -0.03585760861115404, 1740703423.9963024, 
-0.10326395781795572, 0.05852197595939088, -0.023997408386719092, 1740703424.1052547, 
-0.0910208573338358, 0.087279194757975, -0.021556854370631498, 1740703424.20327, 
-0.07396093432419937, 0.10325175087094994, -0.017016462847105156, 1740703424.295563, 
-0.04838134160082053, 0.1340319337336814, -0.014937933385919087, 1740703424.4133053, 
-0.029088884738522225, 0.14226729575209748, -0.010590482989194414, 1740703424.5053709, 
0.000721139658427461, 0.1700616665115033, -0.004892060489747783, 1740703424.6045282, 
0.017590944087245042, 0.21513240526214572, -0.0005319743904118304, 1740703424.6534595, 
0.03749165082021433, 0.1608559171132418, 0.0035964419498939817, 1740703424.7978723, 
0.040179546518702924, 0.05418287938631225, 0.008035051201731931, 1740703424.9064999, 
0.048708890428219576, 0.03760886061652686, 0.008655404108102232, 1740703425.0033336, 
0.05389195521522572, 0.048149102259407515, 0.008985134383665948, 1740703425.0952892, 
0.047691262719887106, 0.0013879704627181345, 0.010557554706988175, 1740703425.2140741, 
0.03754040209652043, -0.054027356294908534, 0.009792700980865937, 1740703425.3064547, 
0.023246000603263095, -0.08532521641404474, 0.006878348084530629, 1740703425.404298, 
0.009639936964262574, -0.09773447339934231, 0.004468158131855721, 1740703425.4967878, 
0.00041623306629112733, -0.07949437532482348, 0.002147257380328686, 1740703425.597732, 
-0.008884593940919672, -0.059022691412462275, 8.180717107518593e-05, 1740703425.7062676, 
-0.019456423532620448, -0.0644108676214667, -0.0019253458135636947, 1740703425.8045747, 
-0.023467986060993873, -0.06274327218058169, -0.0025562949184498797, 1740703425.8542898, 
-0.02525932774629469, -0.041078009173275115, -0.0020869161946828565, 1740703425.8963966, 
-0.03173648818562036, -0.0244477823451008, -0.0067697267651743685, 1740703426.1066914, 
-0.027592328200382266, 0.0038847112708647823, -0.008681814475958284, 1740703426.2043054, 
-0.022961053728764114, 0.0309186403978082, -0.005203040173580797, 1740703426.296376, 
-0.019729340868143375, 0.027316815272706078, -0.004549199263240177, 1740703426.3984869, 
-0.01504629505572641, 0.025005964764968733, -0.004043352358640202, 1740703426.5064685, 
-0.007731570473788363, 0.039284563979946376, -0.002921463406899816, 1740703426.604673, 
-0.001591566056765359, 0.04735877429793333, -0.0015356325749197, 1740703426.6955128, 
0.004386343864926534, 0.04221123776561645, -0.0003160994609051207, 1740703426.7967608, 
0.004817413061660503, 0.02099691963820546, 0.0005339194025456908, 1740703426.905933, 
0.0078048193993458526, 0.011278845396613885, 0.0011856420083142917, 1740703427.0058863, 
0.008948843436807241, 0.014226909341171943, 0.0013617178834299693, 1740703427.095314, 
0.008960602886945335, 0.004296880463616387, 0.0017958814981033867, 1740703427.215406, 
0.008135068973848636, -0.0029822202772138277, 0.0018349733225856034, 1740703427.3066797, 
0.00797598508606745, -0.0035544775595631284, 0.0015840562854525732, 1740703427.4049494, 
0.007684586618218248, -0.0016140730981193104, 0.0014965194862480403, 1740703427.4953513, 
0.005985199507962502, -0.01225481296979844, 0.0010178398858302678, 1740703427.5460172, 
0.003935820460859496, -0.02511134103000623, 0.0005851066776674912, 1740703427.5950537, 
0.0008143143632723948, -0.01888775208325079, 0.0009266450419376884, 1740703427.804969, 
0.00028329343136146434, -0.006915604965331566, 0.000503810467946078, 1740703427.8953323, 
-0.004219093991763678, -0.014439942575676561, -0.00021913741144186072, 1740703428.0155778, 
-0.005803615667499429, -0.018300054241396496, -0.0006850489386918801, 1740703428.1063457, 
-0.008096284769515627, -0.013540442424088769, -0.0011459744263045684, 1740703428.2053192, 
